      1477,    369000,  3523,  2544,    86,  2759,  3356,    29
      1478,    369250,  3407,  2698,    48,  2606,  3476,    63
      1479,    369500,  3282,  2847,    22,  2450,  3587,   108
      1480,    369750,  3150,  2992,     8,  2291,  3688,   166
      1481,    370000,  3011,  3131,     8,  2130,  3779,   235
      1482,    370250,  2867,  3263,    19,  1969,  3860,   315
      1483,    370500,  2717,  3388,    43,  1809,  3929,   406
      1484,    370750,  2563,  3504,    80,  1650,  3987,   507
      1485,    371000,  2406,  3612,   129,  1493,  4033,   618
      1486,    371250,  2247,  3710,   189,  1340,  4066,   737
      1487,    371500,  2086,  3797,   261,  1192,  4087,   865
      1488,    371750,  1925,  3874,   344,  1048,  4096,   999
      1489,    372000,  1765,  3940,   437,   911,  4092,  1141
      1490,    372250,  1607,  3994,   540,   781,  4075,  1288
      1491,    372500,  1452,  4036,   653,   658,  4046,  1439
      1492,    372750,  1300,  4066,   774,   544,  4004,  1594
      1493,    373000,  1152,  4084,   902,   440,  3951,  1753
      1494,    373250,  1011,  4089,  1038,   345,  3886,  1912
      1495,    373500,   875,  4081,  1180,   261,  3809,  2073
      1496,    373750,   747,  4061,  1328,   187,  3721,  2234
      1497,    374000,   627,  4029,  1480,   126,  3624,  2393
      1498,    374250,   516,  3984,  1635,    76,  3516,  2551
      1499,    374500,   414,  3928,  1793,    38,  3400,  2705
      1500,    374750,   322,  3860,  1952,    13,  3275,  2855
      1501,    375000,   241,  3781,  2112,     0,  3142,  3000
      1502,    375250,   171,  3691,  2271,     0,  3003,  3140
      1503,    375500,   113,  3591,  2429,    13,  2858,  3272
      1504,    375750,    66,  3481,  2585,    38,  2708,  3397
      1505,    376000,    32,  3363,  2737,    75,  2554,  3514
      1506,    376250,    10,  3237,  2885,   125,  2396,  3622
      1507,    376500,     1,  3103,  3028,   186,  2237,  3720
      1508,    376750,     4,  2963,  3165,   259,  2076,  3807
      1509,    377000,    20,  2817,  3295,   343,  1916,  3884
      1510,    377250,    49,  2667,  3417,   437,  1756,  3950
      1511,    377500,    90,  2513,  3530,   542,  1598,  4004
      1512,    377750,   143,  2356,  3635,   656,  1442,  4045
      1513,    378000,   207,  2197,  3730,   778,  1291,  4075
      1514,    378250,   283,  2037,  3814,   908,  1144,  4092
      1515,    378500,   370,  1877,  3887,  1045,  1002,  4096
      1516,    378750,   467,  1719,  3949,  1188,   867,  4088
      1517,    379000,   574,  1562,  3999,  1337,   740,  4067
      1518,    379250,   690,  1409,  4037,  1490,   620,  4034
      1519,    379500,   815,  1259,  4063,  1646,   509,  3988
      1520,    379750,   947,  1115,  4077,  1805,   408,  3931
      1521,    380000,  1086,   976,  4077,  1966,   317,  3861
      1522,    380250,  1230,   844,  4066,  2127,   236,  3781
      1523,    380500,  1380,   719,  4042,  2287,   167,  3690
      1524,    380750,  1534,   602,  4005,  2446,   109,  3589
      1525,    381000,  1691,   495,  3957,  2603,    63,  3478
      1526,    381250,  1850,   397,  3896,  2756,    30,  3359
      1527,    381500,  2011,   309,  3824,  2904,     9,  3232
      1528,    381750,  2172,   232,  3742,  3048,     0,  3097
      1529,    382000,  2332,   166,  3648,  3185,     4,  2955
      1530,    382250,  2490,   112,  3545,  3315,    21,  2809
      1531,    382500,  2645,    70,  3433,  3438,    50,  2657
      1532,    382750,  2797,    40,  3312,  3552,    91,  2502
      1533,    383000,  2945,    22,  3183,  3656,   145,  2344
      1534,    383250,  3086,    17,  3047,  3751,   210,  2184
      1535,    383500,  3222,    25,  2905,  3835,   287,  2023
      1536,    383750,  3350,    45,  2758,  3909,   374,  1862
      1537,    384000,  3470,    77,  2606,  3970,   472,  1703
      1538,    384250,  3581,   122,  2450,  4020,   580,  1546
      1539,    384500,  3683,   178,  2293,  4058,   696,  1391
      1540,    384750,  3775,   246,  2133,  4083,   821,  1241
      1541,    385000,  3856,   326,  1974,  4096,   954,  1096
      1542,    385250,  3926,   415,  1814,  4096,  1093,   957
      1543,    385500,  3984,   515,  1656,  4083,  1238,   824
      1544,    385750,  4031,   625,  1501,  4058,  1388,   699
      1545,    386000,  4065,   743,  1348,  4021,  1542,   582
      1546,    386250,  4087,   869,  1200,  3971,  1699,   475
      1547,    386500,  4096,  1003,  1057,  3910,  1859,   377
      1548,    386750,  4093,  1143,   921,  3837,  2019,   289
      1549,    387000,  4077,  1289,   791,  3753,  2180,   212
      1550,    387250,  4048,  1439,   669,  3659,  2340,   146
      1551,    387500,  4007,  1593,   555,  3554,  2498,    93
      1552,    387750,  3954,  1750,   451,  3440,  2654,    51
      1553,    388000,  3890,  1909,   356,  3318,  2805,    21
      1554,    388250,  3814,  2069,   272,  3188,  2952,     5
      1555,    388500,  3727,  2228,   198,  3051,  3094,     0
      1556,    388750,  3630,  2387,   137,  2908,  3229,     8
      1557,    389000,  3523,  2544,    86,  2759,  3356,    29
      1558,    389250,  3407,  2697,    48,  2606,  3476,    63
      1559,    389500,  3282,  2847,    22,  2450,  3587,   108
      1560,    389750,  3150,  2991,     9,  2291,  3688,   166
      1561,    390000,  3011,  3130,     8,  2130,  3779,   235
      1562,    390250,  2867,  3262,    20,  1969,  3860,   315
      1563,    390500,  2717,  3387,    44,  1809,  3929,   406
      1564,    390750,  2563,  3503,    81,  1650,  3987,   507
      1565,    391000,  2406,  3611,   129,  1493,  4033,   618
      1566,    391250,  2247,  3709,   190,  1340,  4066,   737
      1567,    391500,  2086,  3797,   261,  1192,  4087,   865
      1568,    391750,  1925,  3874,   344,  1048,  4096,   999
      1569,    392000,  1765,  3940,   438,   911,  4092,  1141
      1570,    392250,  1607,  3994,   541,   781,  4075,  1288
      1571,    392500,  1452,  4036,   653,   658,  4046,  1439
      1572,    392750,  1300,  4066,   774,   544,  4004,  1594
      1573,    393000,  1152,  4083,   903,   440,  3951,  1753
      1574,    393250,  1011,  4088,  1039,   345,  3886,  1912
      1575,    393500,   875,  4081,  1181,   261,  3809,  2073
      1576,    393750,   747,  4061,  1328,   187,  3721,  2234
      1577,    394000,   627,  4028,  1480,   126,  3624,  2393
      1578,    394250,   516,  3984,  1635,    76,  3516,  2551
      1579,    394500,   414,  3927,  1793,    38,  3400,  2705
      1580,    394750,   322,  3859,  1953,    13,  3275,  2855
      1581,    395000,   241,  3780,  2112,     0,  3142,  3000
      1582,    395250,   171,  3690,  2272,     0,  3003,  3140
      1583,    395500,   113,  3590,  2430,    13,  2858,  3272
      1584,    395750,    66,  3481,  2586,    38,  2708,  3397
      1585,    396000,    32,  3362,  2738,    75,  2554,  3514
      1586,    396250,    10,  3236,  2886,   125,  2396,  3622
      1587,    396500,     1,  3103,  3029,   186,  2237,  3720
      1588,    396750,     4,  2962,  3165,   259,  2076,  3807
      1589,    397000,    20,  2817,  3295,   343,  1916,  3884
      1590,    397250,    49,  2666,  3417,   437,  1756,  3950
      1591,    397500,    90,  2512,  3531,   542,  1598,  4004
      1592,    397750,   143,  2355,  3636,   656,  1442,  4045
      1593,    398000,   207,  2196,  3730,   778,  1291,  4075
      1594,    398250,   283,  2037,  3814,   908,  1144,  4092
      1595,    398500,   370,  1877,  3888,  1045,  1002,  4096
      1596,    398750,   467,  1718,  3950,  1188,   867,  4088
      1597,    399000,   574,  1562,  4000,  1337,   740,  4067
      1598,    399250,   690,  1408,  4038,  1490,   620,  4034
      1599,    399500,   815,  1259,  4064,  1646,   509,  3988
      1600,    399750,   947,  1114,  4077,  1805,   408,  3931
      1601,    400000,  1086,   975,  4078,  1966,   317,  3861
      1602,    400250,  1230,   843,  4066,  2127,   236,  3781
      1603,    400500,  1380,   718,  4042,  2287,   167,  3690
      1604,    400750,  1534,   602,  4006,  2446,   109,  3589
      1605,    401000,  1691,   494,  3957,  2603,    63,  3478
      1606,    401250,  1850,   396,  3897,  2756,    30,  3359
      1607,    401500,  2011,   308,  3825,  2904,     9,  3232
      1608,    401750,  2172,   231,  3742,  3048,     0,  3097
      1609,    402000,  2332,   166,  3649,  3185,     4,  2955
      1610,    402250,  2490,   111,  3546,  3315,    21,  2809
      1611,    402500,  2645,    69,  3433,  3438,    50,  2657
      1612,    402750,  2797,    39,  3312,  3552,    91,  2502
      1613,    403000,  2945,    22,  3183,  3656,   145,  2344
      1614,    403250,  3086,    17,  3048,  3751,   210,  2184
      1615,    403500,  3222,    24,  2906,  3835,   287,  2023
      1616,    403750,  3350,    44,  2758,  3909,   374,  1862
      1617,    404000,  3470,    77,  2606,  3970,   472,  1703
      1618,    404250,  3581,   121,  2451,  4020,   580,  1546
      1619,    404500,  3683,   178,  2293,  4058,   696,  1391
      1620,    404750,  3775,   246,  2134,  4083,   821,  1241
      1621,    405000,  3856,   325,  1974,  4096,   954,  1096
      1622,    405250,  3926,   415,  1815,  4096,  1093,   957
      1623,    405500,  3984,   515,  1657,  4083,  1238,   824
      1624,    405750,  4031,   624,  1501,  4058,  1388,   699
      1625,    406000,  4065,   742,  1349,  4021,  1542,   582
      1626,    406250,  4087,   869,  1201,  3971,  1699,   475
      1627,    406500,  4096,  1002,  1058,  3910,  1859,   377
      1628,    406750,  4092,  1142,   921,  3837,  2019,   289
      1629,    407000,  4077,  1288,   792,  3753,  2180,   212
      1630,    407250,  4048,  1438,   669,  3659,  2340,   146
      1631,    407500,  4007,  1593,   556,  3554,  2498,    93
      1632,    407750,  3954,  1750,   451,  3440,  2654,    51
      1633,    408000,  3890,  1908,   357,  3318,  2805,    21
      1634,    408250,  3814,  2068,   272,  3188,  2952,     5
      1635,    408500,  3727,  2228,   199,  3051,  3094,     0
      1636,    408750,  3630,  2386,   137,  2908,  3229,     8
      1637,    409000,  3523,  2543,    87,  2759,  3356,    29
      1638,    409250,  3407,  2696,    49,  2606,  3476,    63
      1639,    409500,  3282,  2846,    23,  2450,  3587,   108
      1640,    409750,  3150,  2991,    10,  2291,  3688,   166
      1641,    410000,  3011,  3129,     9,  2130,  3779,   235
      1642,    410250,  2867,  3262,    21,  1969,  3860,   315
      1643,    410500,  2717,  3386,    45,  1809,  3929,   406
      1644,    410750,  2563,  3503,    81,  1650,  3987,   507
      1645,    411000,  2406,  3610,   130,  1493,  4033,   618
      1646,    411250,  2247,  3708,   190,  1340,  4066,   737
      1647,    411500,  2086,  3796,   262,  1192,  4087,   865
      1648,    411750,  1925,  3873,   345,  1048,  4096,   999
      1649,    412000,  1765,  3939,   438,   911,  4092,  1141
      1650,    412250,  1607,  3993,   541,   781,  4075,  1288
      1651,    412500,  1451,  4035,   654,   658,  4046,  1439
      1652,    412750,  1300,  4065,   775,   544,  4004,  1594
      1653,    413000,  1152,  4083,   904,   440,  3951,  1753
      1654,    413250,  1011,  4088,  1040,   345,  3886,  1912
      1655,    413500,   875,  4080,  1182,   261,  3809,  2073
      1656,    413750,   747,  4060,  1329,   187,  3721,  2234
      1657,    414000,   627,  4028,  1481,   126,  3624,  2393
      1658,    414250,   516,  3983,  1636,    76,  3516,  2551
      1659,    414500,   414,  3927,  1794,    38,  3400,  2705
      1660,    414750,   322,  3859,  1953,    13,  3275,  2855
      1661,    415000,   241,  3779,  2113,     0,  3142,  3000
      1662,    415250,   171,  3689,  2273,     0,  3003,  3140
      1663,    415500,   113,  3590,  2431,    13,  2858,  3272
      1664,    415750,    66,  3480,  2586,    38,  2708,  3397
      1665,    416000,    32,  3362,  2739,    75,  2554,  3514
      1666,    416250,    10,  3236,  2887,   125,  2396,  3622
      1667,    416500,     1,  3102,  3029,   186,  2237,  3720
      1668,    416750,     4,  2962,  3166,   259,  2076,  3807
      1669,    417000,    20,  2816,  3296,   343,  1916,  3884
      1670,    417250,    49,  2666,  3418,   437,  1756,  3950
      1671,    417500,    90,  2512,  3532,   542,  1598,  4004
      1672,    417750,   143,  2355,  3636,   656,  1442,  4045
      1673,    418000,   207,  2196,  3731,   778,  1291,  4075
      1674,    418250,   283,  2036,  3815,   908,  1144,  4092
      1675,    418500,   370,  1876,  3888,  1045,  1002,  4096
      1676,    418750,   467,  1718,  3950,  1188,   867,  4088
      1677,    419000,   574,  1561,  4001,  1337,   740,  4067
      1678,    419250,   690,  1408,  4039,  1490,   620,  4034
      1679,    419500,   815,  1258,  4065,  1646,   509,  3988
      1680,    419750,   947,  1113,  4078,  1805,   408,  3931
      1681,    420000,  1085,   975,  4079,  1966,   317,  3861
      1682,    420250,  1230,   842,  4067,  2127,   236,  3781
      1683,    420500,  1380,   718,  4043,  2287,   167,  3690
      1684,    420750,  1534,   601,  4006,  2446,   109,  3589
      1685,    421000,  1691,   493,  3958,  2603,    63,  3478
      1686,    421250,  1850,   396,  3897,  2756,    30,  3359
      1687,    421500,  2011,   308,  3826,  2904,     9,  3232
      1688,    421750,  2172,   231,  3743,  3048,     0,  3097
      1689,    422000,  2332,   165,  3650,  3185,     4,  2955
      1690,    422250,  2490,   111,  3546,  3315,    21,  2809
      1691,    422500,  2645,    69,  3434,  3438,    50,  2657
      1692,    422750,  2797,    39,  3313,  3552,    91,  2502
      1693,    423000,  2944,    21,  3184,  3656,   145,  2344
      1694,    423250,  3086,    16,  3048,  3751,   210,  2184
      1695,    423500,  3221,    24,  2906,  3835,   287,  2023
      1696,    423750,  3350,    44,  2759,  3909,   374,  1862
      1697,    424000,  3470,    76,  2607,  3970,   472,  1703
      1698,    424250,  3581,   121,  2452,  4020,   580,  1546
      1699,    424500,  3683,   177,  2294,  4058,   696,  1391
      1700,    424750,  3775,   245,  2135,  4083,   821,  1241
      1701,    425000,  3856,   324,  1975,  4096,   954,  1096
      1702,    425250,  3926,   414,  1815,  4096,  1093,   957
      1703,    425500,  3984,   514,  1657,  4083,  1238,   824
      1704,    425750,  4030,   624,  1502,  4058,  1388,   699
      1705,    426000,  4065,   742,  1350,  4021,  1542,   582
      1706,    426250,  4087,   868,  1202,  3971,  1699,   475
      1707,    426500,  4096,  1002,  1059,  3910,  1859,   377
      1708,    426750,  4092,  1142,   922,  3837,  2019,   289
      1709,    427000,  4076,  1287,   792,  3753,  2180,   212
      1710,    427250,  4048,  1438,   670,  3659,  2340,   146
      1711,    427500,  4007,  1592,   556,  3554,  2498,    93
      1712,    427750,  3954,  1749,   452,  3440,  2654,    51
      1713,    428000,  3890,  1908,   357,  3318,  2805,    21
      1714,    428250,  3814,  2068,   273,  3188,  2952,     5
      1715,    428500,  3727,  2227,   200,  3051,  3094,     0
      1716,    428750,  3630,  2386,   138,  2908,  3229,     8
      1717,    429000,  3523,  2542,    88,  2759,  3356,    29
      1718,    429250,  3407,  2696,    50,  2606,  3476,    63
      1719,    429500,  3282,  2845,    24,  2450,  3587,   108
      1720,    429750,  3150,  2990,    10,  2291,  3688,   166
      1721,    430000,  3011,  3129,     9,  2130,  3779,   235
      1722,    430250,  2867,  3261,    21,  1969,  3860,   315
      1723,    430500,  2717,  3386,    45,  1809,  3929,   406
      1724,    430750,  2563,  3502,    82,  1650,  3987,   507
      1725,    431000,  2406,  3610,   131,  1493,  4033,   618
      1726,    431250,  2246,  3708,   191,  1340,  4066,   737
      1727,    431500,  2086,  3796,   263,  1192,  4087,   865
      1728,    431750,  1925,  3873,   346,  1048,  4096,   999
      1729,    432000,  1765,  3938,   439,   911,  4092,  1141
      1730,    432250,  1607,  3992,   542,   781,  4075,  1288
      1731,    432500,  1451,  4035,   655,   658,  4046,  1439
      1732,    432750,  1300,  4065,   776,   544,  4004,  1594
      1733,    433000,  1152,  4082,   904,   440,  3951,  1752
      1734,    433250,  1011,  4087,  1040,   345,  3886,  1912
      1735,    433500,   875,  4080,  1182,   261,  3809,  2073
      1736,    433750,   747,  4060,  1330,   187,  3721,  2234
      1737,    434000,   627,  4027,  1482,   126,  3624,  2393
      1738,    434250,   516,  3983,  1637,    76,  3516,  2551
      1739,    434500,   414,  3926,  1795,    38,  3400,  2705
      1740,    434750,   322,  3858,  1954,    13,  3275,  2855
      1741,    435000,   241,  3779,  2114,     0,  3142,  3000
      1742,    435250,   171,  3689,  2273,     0,  3003,  3140
      1743,    435500,   113,  3589,  2431,    12,  2858,  3272
      1744,    435750,    66,  3480,  2587,    38,  2708,  3397
      1745,    436000,    32,  3361,  2739,    75,  2554,  3514
      1746,    436250,    10,  3235,  2887,   125,  2396,  3622
      1747,    436500,     1,  3101,  3030,   186,  2237,  3720
      1748,    436750,     4,  2961,  3167,   259,  2076,  3807
      1749,    437000,    20,  2816,  3297,   343,  1916,  3884
      1750,    437250,    49,  2665,  3419,   437,  1756,  3950
      1751,    437500,    90,  2511,  3532,   542,  1598,  4004
      1752,    437750,   142,  2354,  3637,   656,  1442,  4045
      1753,    438000,   207,  2195,  3731,   778,  1291,  4075
      1754,    438250,   283,  2035,  3816,   908,  1144,  4092
      1755,    438500,   370,  1876,  3889,  1045,  1002,  4096
      1756,    438750,   467,  1717,  3951,  1188,   867,  4088
      1757,    439000,   574,  1561,  4001,  1337,   740,  4067
      1758,    439250,   690,  1407,  4039,  1490,   620,  4034
      1759,    439500,   815,  1257,  4065,  1646,   509,  3988
      1760,    439750,   947,  1113,  4079,  1805,   408,  3931
      1761,    440000,  1085,   974,  4079,  1966,   317,  3861
      1762,    440250,  1230,   842,  4068,  2127,   236,  3781
      1763,    440500,  1380,   717,  4044,  2287,   167,  3690
      1764,    440750,  1534,   600,  4007,  2446,   109,  3589
      1765,    441000,  1691,   493,  3958,  2603,    63,  3478
      1766,    441250,  1850,   395,  3898,  2756,    30,  3359
      1767,    441500,  2011,   307,  3826,  2904,     9,  3232
      1768,    441750,  2172,   230,  3743,  3048,     0,  3097
      1769,    442000,  2332,   164,  3650,  3185,     4,  2955
      1770,    442250,  2490,   110,  3547,  3315,    21,  2809
      1771,    442500,  2645,    68,  3435,  3438,    50,  2657
      1772,    442750,  2797,    38,  3314,  3552,    91,  2502
      1773,    443000,  2944,    21,  3185,  3656,   145,  2344
      1774,    443250,  3086,    15,  3049,  3751,   210,  2184
      1775,    443500,  3221,    23,  2907,  3835,   287,  2023
      1776,    443750,  3350,    43,  2759,  3909,   374,  1862
      1777,    444000,  3470,    75,  2608,  3970,   472,  1703
      1778,    444250,  3581,   120,  2452,  4020,   580,  1546
      1779,    444500,  3683,   177,  2295,  4058,   696,  1391
      1780,    444750,  3774,   245,  2135,  4083,   821,  1241
      1781,    445000,  3856,   324,  1976,  4096,   954,  1096
      1782,    445250,  3926,   414,  1816,  4096,  1093,   957
      1783,    445500,  3984,   514,  1658,  4083,  1238,   824
      1784,    445750,  4030,   623,  1502,  4058,  1388,   699
      1785,    446000,  4065,   741,  1350,  4021,  1542,   582
      1786,    446250,  4087,   867,  1202,  3971,  1699,   475
      1787,    446500,  4096,  1001,  1059,  3910,  1859,   377
      1788,    446750,  4092,  1141,   923,  3837,  2019,   289
      1789,    447000,  4076,  1287,   793,  3753,  2180,   212
      1790,    447250,  4048,  1437,   671,  3659,  2340,   146
      1791,    447500,  4007,  1591,   557,  3554,  2498,    93
      1792,    447750,  3954,  1748,   453,  3440,  2654,    51
      1793,    448000,  3890,  1907,   358,  3318,  2805,    21
      1794,    448250,  3814,  2067,   274,  3188,  2952,     5
      1795,    448500,  3727,  2227,   200,  3051,  3094,     0
      1796,    448750,  3630,  2385,   138,  2908,  3229,     8
      1797,    449000,  3523,  2542,    88,  2759,  3356,    29
      1798,    449250,  3407,  2695,    50,  2606,  3476,    63
      1799,    449500,  3282,  2845,    24,  2450,  3587,   108
      1800,    449750,  3150,  2989,    11,  2291,  3688,   166
      1801,    450000,  3011,  3128,    10,  2130,  3779,   235
      1802,    450250,  2867,  3260,    22,  1969,  3860,   315
      1803,    450500,  2717,  3385,    46,  1809,  3929,   406
      1804,    450750,  2563,  3502,    83,  1650,  3987,   507
      1805,    451000,  2406,  3609,   131,  1493,  4033,   618
      1806,    451250,  2246,  3707,   192,  1340,  4066,   737
      1807,    451500,  2086,  3795,   263,  1192,  4087,   865
      1808,    451750,  1925,  3872,   346,  1048,  4096,   999
      1809,    452000,  1765,  3938,   440,   911,  4092,  1141
      1810,    452250,  1607,  3992,   543,   781,  4075,  1288
      1811,    452500,  1451,  4034,   655,   658,  4046,  1439
      1812,    452750,  1300,  4064,   776,   544,  4004,  1594
      1813,    453000,  1152,  4082,   905,   440,  3951,  1752
      1814,    453250,  1011,  4087,  1041,   345,  3886,  1912
      1815,    453500,   875,  4079,  1183,   261,  3809,  2073
      1816,    453750,   747,  4059,  1330,   187,  3721,  2234
      1817,    454000,   627,  4027,  1482,   126,  3624,  2393
      1818,    454250,   516,  3982,  1637,    76,  3516,  2551
      1819,    454500,   414,  3925,  1795,    38,  3400,  2705
      1820,    454750,   322,  3857,  1954,    13,  3275,  2855
      1821,    455000,   241,  3778,  2114,     0,  3142,  3000
      1822,    455250,   171,  3688,  2274,     0,  3003,  3139
      1823,    455500,   113,  3588,  2432,    12,  2858,  3272
      1824,    455750,    66,  3479,  2587,    38,  2708,  3397
      1825,    456000,    32,  3361,  2740,    75,  2554,  3514
      1826,    456250,    10,  3234,  2888,   125,  2396,  3622
      1827,    456500,     1,  3101,  3031,   186,  2237,  3720
      1828,    456750,     4,  2961,  3167,   259,  2076,  3807
      1829,    457000,    20,  2815,  3297,   343,  1916,  3884
      1830,    457250,    49,  2665,  3419,   437,  1756,  3950
      1831,    457500,    90,  2510,  3533,   542,  1598,  4004
      1832,    457750,   142,  2353,  3637,   656,  1442,  4045
      1833,    458000,   207,  2195,  3732,   778,  1291,  4075
      1834,    458250,   283,  2035,  3816,   908,  1144,  4092
      1835,    458500,   370,  1875,  3890,  1045,  1002,  4096
      1836,    458750,   467,  1716,  3952,  1188,   867,  4088
      1837,    459000,   574,  1560,  4002,  1337,   740,  4067
      1838,    459250,   690,  1406,  4040,  1490,   620,  4034
      1839,    459500,   815,  1257,  4066,  1646,   509,  3988
      1840,    459750,   947,  1112,  4079,  1805,   408,  3931
      1841,    460000,  1085,   973,  4080,  1966,   317,  3861
      1842,    460250,  1230,   841,  4068,  2127,   236,  3781
      1843,    460500,  1380,   716,  4044,  2287,   167,  3690
      1844,    460750,  1534,   600,  4008,  2446,   109,  3589
      1845,    461000,  1691,   492,  3959,  2603,    63,  3478
      1846,    461250,  1850,   394,  3899,  2756,    30,  3359
      1847,    461500,  2011,   307,  3827,  2904,     9,  3232
      1848,    461750,  2172,   230,  3744,  3048,     0,  3097
      1849,    462000,  2332,   164,  3651,  3185,     4,  2955
      1850,    462250,  2490,   110,  3548,  3315,    21,  2809
      1851,    462500,  2645,    67,  3435,  3438,    50,  2657
      1852,    462750,  2797,    37,  3314,  3552,    91,  2502
      1853,    463000,  2944,    20,  3185,  3656,   145,  2344
      1854,    463250,  3086,    15,  3049,  3751,   210,  2184
      1855,    463500,  3221,    22,  2907,  3835,   287,  2023
      1856,    463750,  3349,    42,  2760,  3909,   374,  1862
      1857,    464000,  3470,    75,  2608,  3970,   472,  1703
      1858,    464250,  3581,   119,  2453,  4020,   580,  1546
      1859,    464500,  3683,   176,  2295,  4058,   696,  1391
      1860,    464750,  3774,   244,  2136,  4083,   821,  1241
      1861,    465000,  3856,   323,  1976,  4096,   954,  1096
      1862,    465250,  3926,   413,  1817,  4096,  1093,   957
      1863,    465500,  3984,   513,  1659,  4083,  1238,   824
      1864,    465750,  4030,   622,  1503,  4058,  1388,   699
      1865,    466000,  4065,   741,  1351,  4021,  1542,   582
      1866,    466250,  4086,   867,  1203,  3971,  1699,   475
      1867,    466500,  4096,  1000,  1060,  3910,  1859,   377
      1868,    466750,  4092,  1141,   923,  3837,  2019,   289
      1869,    467000,  4076,  1286,   793,  3753,  2180,   212
      1870,    467250,  4048,  1437,   671,  3659,  2340,   146
      1871,    467500,  4007,  1591,   558,  3554,  2498,    93
      1872,    467750,  3954,  1748,   453,  3440,  2654,    51
      1873,    468000,  3890,  1907,   359,  3318,  2805,    21
      1874,    468250,  3814,  2066,   274,  3188,  2952,     5
      1875,    468500,  3727,  2226,   201,  3051,  3094,     0
      1876,    468750,  3630,  2385,   139,  2908,  3229,     8
      1877,    469000,  3523,  2541,    89,  2759,  3356,    29
      1878,    469250,  3407,  2695,    51,  2606,  3476,    63
      1879,    469500,  3282,  2844,    25,  2450,  3587,   108
      1880,    469750,  3150,  2989,    12,  2291,  3688,   166
      1881,    470000,  3011,  3128,    11,  2130,  3779,   235
      1882,    470250,  2867,  3260,    22,  1969,  3860,   315
      1883,    470500,  2717,  3385,    47,  1809,  3929,   406
      1884,    470750,  2563,  3501,    83,  1650,  3987,   507
      1885,    471000,  2406,  3609,   132,  1493,  4033,   618
      1886,    471250,  2246,  3707,   192,  1340,  4066,   737
      1887,    471500,  2086,  3794,   264,  1192,  4087,   865
      1888,    471750,  1925,  3871,   347,  1048,  4096,   999
      1889,    472000,  1765,  3937,   440,   911,  4092,  1141
      1890,    472250,  1607,  3991,   543,   781,  4075,  1288
      1891,    472500,  1451,  4033,   656,   658,  4046,  1439
      1892,    472750,  1300,  4063,   777,   544,  4004,  1594
      1893,    473000,  1152,  4081,   906,   440,  3951,  1752
      1894,    473250,  1011,  4086,  1041,   345,  3886,  1912
      1895,    473500,   875,  4078,  1184,   261,  3809,  2073
      1896,    473750,   747,  4058,  1331,   187,  3722,  2234
      1897,    474000,   627,  4026,  1483,   126,  3624,  2393
      1898,    474250,   516,  3981,  1638,    76,  3516,  2551
      1899,    474500,   414,  3925,  1796,    38,  3400,  2705
      1900,    474750,   322,  3857,  1955,    13,  3275,  2855
      1901,    475000,   241,  3778,  2115,     0,  3142,  3000
      1902,    475250,   171,  3688,  2274,     0,  3003,  3139
      1903,    475500,   113,  3588,  2432,    12,  2858,  3272
      1904,    475750,    66,  3478,  2588,    38,  2708,  3397
      1905,    476000,    32,  3360,  2740,    75,  2554,  3514
      1906,    476250,    10,  3234,  2888,   125,  2396,  3622
      1907,    476500,     1,  3100,  3031,   186,  2237,  3720
      1908,    476750,     4,  2960,  3168,   259,  2076,  3807
      1909,    477000,    20,  2814,  3298,   343,  1916,  3884
      1910,    477250,    49,  2664,  3420,   437,  1756,  3950
      1911,    477500,    90,  2510,  3534,   542,  1598,  4004
      1912,    477750,   142,  2353,  3638,   656,  1442,  4045
      1913,    478000,   207,  2194,  3733,   778,  1291,  4075
      1914,    478250,   283,  2034,  3817,   908,  1144,  4092
      1915,    478500,   370,  1875,  3890,  1045,  1002,  4096
      1916,    478750,   467,  1716,  3952,  1188,   867,  4088
      1917,    479000,   574,  1559,  4002,  1337,   740,  4067
      1918,    479250,   690,  1406,  4041,  1490,   620,  4034
      1919,    479500,   815,  1256,  4066,  1646,   509,  3988
      1920,    479750,   947,  1112,  4080,  1805,   408,  3930
      1921,    480000,  1085,   973,  4081,  1966,   317,  3861
      1922,    480250,  1230,   841,  4069,  2127,   236,  3781
      1923,    480500,  1380,   716,  4045,  2287,   167,  3690
      1924,    480750,  1534,   599,  4008,  2446,   109,  3589
      1925,    481000,  1691,   492,  3960,  2603,    63,  3478
      1926,    481250,  1850,   394,  3899,  2756,    30,  3359
      1927,    481500,  2011,   306,  3827,  2904,     9,  3232
      1928,    481750,  2172,   229,  3745,  3048,     0,  3097
      1929,    482000,  2332,   163,  3651,  3185,     4,  2955
      1930,    482250,  2490,   109,  3548,  3315,    21,  2809
      1931,    482500,  2645,    67,  3436,  3438,    50,  2657
      1932,    482750,  2797,    37,  3315,  3552,    91,  2502
      1933,    483000,  2944,    19,  3186,  3656,   145,  2344
      1934,    483250,  3086,    14,  3050,  3751,   210,  2184
      1935,    483500,  3221,    22,  2908,  3835,   287,  2023
      1936,    483750,  3349,    42,  2761,  3909,   374,  1862
      1937,    484000,  3470,    74,  2609,  3970,   472,  1703
      1938,    484250,  3581,   119,  2454,  4020,   580,  1546
      1939,    484500,  3683,   175,  2296,  4058,   696,  1391
      1940,    484750,  3774,   243,  2137,  4083,   821,  1241
      1941,    485000,  3856,   323,  1977,  4096,   954,  1096
      1942,    485250,  3925,   412,  1817,  4096,  1093,   957
