      1543,    385500,  3968,   482,  1707,  4075,  1291,   777
      1544,    385750,  4018,   588,  1550,  4045,  1443,   655
      1545,    386000,  4056,   704,  1397,  4003,  1598,   542
      1546,    386250,  4082,   828,  1247,  3950,  1756,   437
      1547,    386500,  4095,   959,  1103,  3884,  1916,   343
      1548,    386750,  4096,  1097,   964,  3807,  2077,   259
      1549,    387000,  4084,  1241,   832,  3719,  2238,   186
      1550,    387250,  4059,  1390,   707,  3621,  2397,   124
      1551,    387500,  4023,  1543,   591,  3514,  2554,    75
      1552,    387750,  3973,  1700,   483,  3397,  2708,    37
      1553,    388000,  3913,  1858,   386,  3272,  2859,    12
      1554,    388250,  3840,  2018,   298,  3139,  3004,     0
      1555,    388500,  3757,  2178,   221,  3000,  3143,     0
      1556,    388750,  3663,  2337,   156,  2854,  3275,    13
      1557,    389000,  3559,  2494,   102,  2704,  3400,    38
      1558,    389250,  3445,  2649,    60,  2550,  3517,    76
      1559,    389500,  3324,  2799,    30,  2393,  3624,   126
      1560,    389750,  3194,  2946,    13,  2233,  3722,   188
      1561,    390000,  3057,  3087,     8,  2073,  3809,   261
      1562,    390250,  2914,  3221,    15,  1912,  3886,   345
      1563,    390500,  2766,  3348,    36,  1752,  3951,   440
      1564,    390750,  2613,  3468,    68,  1594,  4005,   545
      1565,    391000,  2457,  3578,   113,  1439,  4046,   658
      1566,    391250,  2298,  3679,   170,  1287,  4075,   781
      1567,    391500,  2138,  3770,   238,  1140,  4092,   911
      1568,    391750,  1977,  3851,   317,   999,  4096,  1049
      1569,    392000,  1816,  3920,   407,   864,  4087,  1192
      1570,    392250,  1657,  3978,   507,   737,  4066,  1341
      1571,    392500,  1501,  4024,   617,   617,  4033,  1494
      1572,    392750,  1348,  4058,   735,   507,  3987,  1650
      1573,    393000,  1199,  4080,   861,   406,  3929,  1809
      1574,    393250,  1055,  4089,   995,   315,  3860,  1970
      1575,    393500,   918,  4085,  1135,   234,  3779,  2131
      1576,    393750,   787,  4069,  1281,   165,  3688,  2291
      1577,    394000,   664,  4041,  1431,   108,  3586,  2450
      1578,    394250,   550,  4000,  1585,    62,  3476,  2606
      1579,    394500,   445,  3947,  1743,    29,  3356,  2759
      1580,    394750,   350,  3883,  1901,     8,  3228,  2908
      1581,    395000,   265,  3807,  2061,     0,  3093,  3051
      1582,    395250,   192,  3721,  2221,     4,  2952,  3188
      1583,    395500,   129,  3624,  2379,    21,  2805,  3319
      1584,    395750,    79,  3517,  2536,    51,  2653,  3441
      1585,    396000,    41,  3402,  2689,    93,  2498,  3554
      1586,    396250,    15,  3278,  2839,   146,  2340,  3659
      1587,    396500,     2,  3147,  2983,   212,  2180,  3753
      1588,    396750,     1,  3008,  3122,   289,  2019,  3837
      1589,    397000,    13,  2864,  3254,   377,  1858,  3910
      1590,    397250,    38,  2715,  3379,   475,  1699,  3972
      1591,    397500,    74,  2562,  3495,   582,  1542,  4021
      1592,    397750,   123,  2406,  3603,   699,  1388,  4059
      1593,    398000,   184,  2247,  3700,   824,  1237,  4084
      1594,    398250,   257,  2088,  3788,   957,  1092,  4096
      1595,    398500,   340,  1928,  3865,  1096,   953,  4096
      1596,    398750,   434,  1769,  3930,  1242,   821,  4083
      1597,    399000,   538,  1612,  3984,  1392,   696,  4058
      1598,    399250,   652,  1457,  4026,  1546,   579,  4020
      1599,    399500,   773,  1306,  4056,  1703,   472,  3970
      1600,    399750,   903,  1160,  4074,  1863,   374,  3908
      1601,    400000,  1040,  1019,  4079,  2023,   287,  3835
      1602,    400250,  1183,   884,  4071,  2184,   210,  3751
      1603,    400500,  1331,   757,  4051,  2344,   145,  3656
      1604,    400750,  1484,   638,  4018,  2502,    91,  3551
      1605,    401000,  1640,   527,  3973,  2657,    50,  3438
      1606,    401250,  1799,   426,  3917,  2809,    21,  3315
      1607,    401500,  1959,   335,  3849,  2956,     4,  3185
      1608,    401750,  2120,   254,  3769,  3097,     0,  3047
      1609,    402000,  2281,   185,  3679,  3232,     9,  2904
      1610,    402250,  2440,   127,  3579,  3359,    30,  2755
      1611,    402500,  2596,    81,  3470,  3479,    63,  2602
      1612,    402750,  2749,    47,  3351,  3589,   109,  2446
      1613,    403000,  2898,    25,  3225,  3690,   167,  2287
      1614,    403250,  3042,    16,  3091,  3781,   236,  2126
      1615,    403500,  3179,    20,  2951,  3862,   317,  1965
      1616,    403750,  3310,    36,  2806,  3931,   408,  1805
      1617,    404000,  3433,    64,  2655,  3988,   510,  1646
      1618,    404250,  3547,   105,  2501,  4034,   620,  1490
      1619,    404500,  3652,   158,  2344,  4067,   740,  1337
      1620,    404750,  3747,   222,  2185,  4088,   868,  1188
      1621,    405000,  3832,   298,  2025,  4096,  1003,  1045
      1622,    405250,  3905,   384,  1866,  4092,  1144,   908
      1623,    405500,  3967,   481,  1707,  4075,  1291,   777
      1624,    405750,  4018,   588,  1551,  4045,  1443,   655
      1625,    406000,  4056,   703,  1397,  4003,  1598,   542
      1626,    406250,  4082,   827,  1248,  3950,  1756,   437
      1627,    406500,  4095,   958,  1103,  3884,  1916,   343
      1628,    406750,  4096,  1097,   965,  3807,  2077,   259
      1629,    407000,  4084,  1241,   833,  3719,  2238,   186
      1630,    407250,  4059,  1390,   708,  3621,  2397,   124
      1631,    407500,  4023,  1543,   592,  3514,  2554,    75
      1632,    407750,  3973,  1699,   484,  3397,  2708,    37
      1633,    408000,  3913,  1857,   386,  3272,  2859,    12
      1634,    408250,  3840,  2017,   299,  3139,  3004,     0
      1635,    408500,  3757,  2177,   222,  3000,  3143,     0
      1636,    408750,  3663,  2336,   156,  2854,  3275,    13
      1637,    409000,  3559,  2493,   102,  2704,  3400,    38
      1638,    409250,  3445,  2648,    60,  2550,  3517,    76
      1639,    409500,  3324,  2799,    31,  2393,  3624,   126
      1640,    409750,  3194,  2945,    13,  2233,  3722,   188
      1641,    410000,  3057,  3086,     8,  2073,  3809,   261
      1642,    410250,  2914,  3221,    16,  1912,  3886,   345
      1643,    410500,  2766,  3348,    36,  1752,  3951,   440
      1644,    410750,  2613,  3467,    69,  1594,  4005,   545
      1645,    411000,  2457,  3578,   114,  1439,  4046,   658
      1646,    411250,  2298,  3679,   170,  1287,  4075,   781
      1647,    411500,  2138,  3770,   238,  1140,  4092,   911
      1648,    411750,  1977,  3850,   318,   999,  4096,  1049
      1649,    412000,  1816,  3920,   408,   864,  4087,  1192
      1650,    412250,  1657,  3978,   508,   737,  4066,  1341
      1651,    412500,  1501,  4024,   617,   617,  4033,  1494
      1652,    412750,  1347,  4058,   736,   507,  3987,  1650
      1653,    413000,  1199,  4079,   862,   406,  3929,  1809
      1654,    413250,  1055,  4088,   996,   315,  3860,  1970
      1655,    413500,   917,  4085,  1136,   234,  3779,  2131
      1656,    413750,   787,  4069,  1281,   165,  3688,  2291
      1657,    414000,   664,  4040,  1432,   108,  3586,  2450
      1658,    414250,   550,  3999,  1586,    62,  3476,  2606
      1659,    414500,   445,  3947,  1743,    29,  3356,  2759
      1660,    414750,   350,  3882,  1902,     8,  3228,  2908
      1661,    415000,   265,  3807,  2062,     0,  3093,  3051
      1662,    415250,   192,  3720,  2221,     4,  2952,  3188
      1663,    415500,   129,  3623,  2380,    21,  2805,  3319
      1664,    415750,    79,  3517,  2536,    51,  2653,  3441
      1665,    416000,    41,  3401,  2690,    93,  2498,  3554
      1666,    416250,    15,  3277,  2839,   146,  2340,  3659
      1667,    416500,     2,  3146,  2984,   212,  2180,  3753
      1668,    416750,     1,  3008,  3123,   289,  2019,  3837
      1669,    417000,    13,  2864,  3255,   377,  1858,  3910
      1670,    417250,    37,  2715,  3379,   475,  1699,  3972
      1671,    417500,    74,  2562,  3496,   582,  1542,  4021
      1672,    417750,   123,  2405,  3603,   699,  1388,  4059
      1673,    418000,   184,  2247,  3701,   824,  1237,  4084
      1674,    418250,   257,  2087,  3789,   957,  1092,  4096
      1675,    418500,   340,  1927,  3865,  1096,   953,  4096
      1676,    418750,   434,  1768,  3931,  1242,   821,  4083
      1677,    419000,   538,  1611,  3985,  1392,   696,  4058
      1678,    419250,   651,  1456,  4027,  1546,   579,  4020
      1679,    419500,   773,  1305,  4057,  1703,   472,  3970
      1680,    419750,   903,  1159,  4074,  1863,   374,  3908
      1681,    420000,  1040,  1018,  4079,  2023,   287,  3835
      1682,    420250,  1183,   884,  4071,  2184,   210,  3751
      1683,    420500,  1331,   756,  4051,  2344,   145,  3656
      1684,    420750,  1484,   637,  4019,  2502,    91,  3551
      1685,    421000,  1640,   527,  3974,  2657,    50,  3438
      1686,    421250,  1799,   425,  3917,  2809,    21,  3315
      1687,    421500,  1959,   334,  3849,  2956,     4,  3185
      1688,    421750,  2120,   254,  3770,  3097,     0,  3047
      1689,    422000,  2281,   184,  3680,  3232,     9,  2904
      1690,    422250,  2440,   126,  3580,  3359,    30,  2755
      1691,    422500,  2596,    80,  3470,  3479,    63,  2602
      1692,    422750,  2749,    46,  3352,  3589,   109,  2446
      1693,    423000,  2898,    25,  3226,  3690,   167,  2287
      1694,    423250,  3042,    16,  3092,  3781,   236,  2126
      1695,    423500,  3179,    19,  2952,  3862,   317,  1965
      1696,    423750,  3310,    35,  2806,  3931,   408,  1805
      1697,    424000,  3433,    64,  2656,  3988,   510,  1646
      1698,    424250,  3547,   105,  2502,  4034,   620,  1490
      1699,    424500,  3652,   157,  2345,  4067,   740,  1337
      1700,    424750,  3747,   222,  2186,  4088,   868,  1188
      1701,    425000,  3832,   297,  2026,  4096,  1003,  1045
      1702,    425250,  3905,   384,  1866,  4092,  1144,   908
      1703,    425500,  3967,   481,  1708,  4075,  1291,   777
      1704,    425750,  4018,   587,  1551,  4045,  1443,   655
      1705,    426000,  4056,   703,  1398,  4003,  1598,   542
      1706,    426250,  4082,   826,  1249,  3950,  1756,   437
      1707,    426500,  4095,   958,  1104,  3884,  1916,   343
      1708,    426750,  4096,  1096,   965,  3807,  2077,   259
      1709,    427000,  4084,  1240,   833,  3719,  2238,   186
      1710,    427250,  4059,  1389,   709,  3621,  2397,   124
      1711,    427500,  4022,  1542,   592,  3514,  2554,    75
      1712,    427750,  3973,  1698,   485,  3397,  2708,    37
      1713,    428000,  3912,  1857,   387,  3272,  2859,    12
      1714,    428250,  3840,  2016,   299,  3139,  3004,     0
      1715,    428500,  3757,  2176,   222,  3000,  3143,     0
      1716,    428750,  3663,  2335,   157,  2854,  3275,    13
      1717,    429000,  3559,  2493,   103,  2704,  3400,    38
      1718,    429250,  3445,  2647,    61,  2550,  3517,    76
      1719,    429500,  3324,  2798,    31,  2393,  3624,   126
      1720,    429750,  3194,  2945,    14,  2233,  3722,   188
      1721,    430000,  3057,  3085,     9,  2073,  3809,   261
      1722,    430250,  2914,  3220,    17,  1912,  3886,   345
      1723,    430500,  2766,  3347,    37,  1752,  3951,   440
      1724,    430750,  2613,  3466,    69,  1594,  4005,   545
      1725,    431000,  2457,  3577,   114,  1439,  4046,   658
      1726,    431250,  2298,  3678,   171,  1287,  4075,   781
      1727,    431500,  2137,  3769,   239,  1140,  4092,   911
      1728,    431750,  1977,  3850,   318,   999,  4096,  1049
      1729,    432000,  1816,  3919,   408,   864,  4087,  1192
      1730,    432250,  1657,  3977,   508,   737,  4066,  1341
      1731,    432500,  1501,  4023,   618,   617,  4033,  1494
      1732,    432750,  1347,  4057,   736,   507,  3987,  1650
      1733,    433000,  1199,  4079,   863,   406,  3929,  1809
      1734,    433250,  1055,  4088,   996,   315,  3860,  1970
      1735,    433500,   917,  4084,  1136,   234,  3779,  2131
      1736,    433750,   787,  4068,  1282,   165,  3688,  2291
      1737,    434000,   664,  4040,  1433,   108,  3586,  2450
      1738,    434250,   550,  3999,  1587,    62,  3476,  2606
      1739,    434500,   445,  3946,  1744,    29,  3356,  2759
      1740,    434750,   350,  3882,  1903,     8,  3228,  2908
      1741,    435000,   265,  3806,  2062,     0,  3093,  3051
      1742,    435250,   192,  3719,  2222,     4,  2952,  3188
      1743,    435500,   129,  3623,  2381,    21,  2805,  3319
      1744,    435750,    79,  3516,  2537,    51,  2653,  3441
      1745,    436000,    41,  3401,  2690,    93,  2498,  3554
      1746,    436250,    15,  3277,  2840,   146,  2340,  3659
      1747,    436500,     2,  3145,  2984,   212,  2180,  3753
      1748,    436750,     1,  3007,  3123,   289,  2019,  3837
      1749,    437000,    13,  2863,  3255,   377,  1858,  3910
      1750,    437250,    37,  2714,  3380,   475,  1699,  3972
      1751,    437500,    74,  2561,  3496,   582,  1542,  4021
      1752,    437750,   123,  2405,  3604,   699,  1388,  4059
      1753,    438000,   184,  2246,  3702,   824,  1237,  4084
      1754,    438250,   257,  2087,  3789,   957,  1092,  4096
      1755,    438500,   340,  1927,  3866,  1096,   953,  4096
      1756,    438750,   434,  1768,  3932,  1242,   821,  4083
      1757,    439000,   538,  1610,  3986,  1392,   696,  4058
      1758,    439250,   651,  1456,  4028,  1546,   579,  4020
      1759,    439500,   773,  1305,  4057,  1703,   472,  3970
      1760,    439750,   903,  1158,  4075,  1863,   374,  3908
      1761,    440000,  1040,  1018,  4080,  2023,   287,  3835
      1762,    440250,  1183,   883,  4072,  2184,   210,  3751
      1763,    440500,  1331,   756,  4052,  2344,   145,  3656
      1764,    440750,  1484,   637,  4019,  2502,    91,  3551
      1765,    441000,  1640,   526,  3975,  2657,    50,  3438
      1766,    441250,  1799,   425,  3918,  2809,    21,  3315
      1767,    441500,  1959,   334,  3850,  2956,     4,  3185
      1768,    441750,  2120,   253,  3770,  3097,     0,  3047
      1769,    442000,  2281,   184,  3680,  3232,     9,  2904
      1770,    442250,  2440,   126,  3580,  3359,    30,  2755
      1771,    442500,  2596,    80,  3471,  3479,    63,  2602
      1772,    442750,  2749,    46,  3353,  3589,   109,  2446
      1773,    443000,  2898,    24,  3226,  3690,   167,  2287
      1774,    443250,  3042,    15,  3093,  3781,   236,  2126
      1775,    443500,  3179,    19,  2952,  3862,   317,  1965
      1776,    443750,  3310,    35,  2807,  3931,   408,  1805
      1777,    444000,  3433,    63,  2656,  3988,   510,  1646
      1778,    444250,  3547,   104,  2502,  4034,   620,  1490
      1779,    444500,  3652,   157,  2345,  4067,   740,  1337
      1780,    444750,  3747,   221,  2186,  4088,   868,  1188
      1781,    445000,  3832,   297,  2027,  4096,  1003,  1045
      1782,    445250,  3905,   383,  1867,  4092,  1144,   908
      1783,    445500,  3967,   480,  1708,  4075,  1291,   777
      1784,    445750,  4018,   587,  1552,  4045,  1443,   655
      1785,    446000,  4056,   702,  1399,  4003,  1598,   542
      1786,    446250,  4082,   826,  1249,  3950,  1756,   437
      1787,    446500,  4095,   957,  1105,  3884,  1916,   343
      1788,    446750,  4096,  1095,   966,  3807,  2077,   259
      1789,    447000,  4084,  1239,   834,  3719,  2238,   186
      1790,    447250,  4059,  1388,   709,  3621,  2397,   124
      1791,    447500,  4022,  1542,   593,  3514,  2554,    75
      1792,    447750,  3973,  1698,   485,  3397,  2708,    37
      1793,    448000,  3912,  1856,   388,  3272,  2859,    12
      1794,    448250,  3840,  2016,   300,  3139,  3004,     0
      1795,    448500,  3757,  2176,   223,  3000,  3143,     0
      1796,    448750,  3663,  2335,   157,  2854,  3275,    13
      1797,    449000,  3559,  2492,   103,  2704,  3400,    38
      1798,    449250,  3445,  2647,    61,  2550,  3517,    76
      1799,    449500,  3323,  2798,    32,  2393,  3624,   126
      1800,    449750,  3194,  2944,    14,  2233,  3722,   188
      1801,    450000,  3057,  3085,     9,  2073,  3809,   261
      1802,    450250,  2914,  3219,    17,  1912,  3886,   345
      1803,    450500,  2766,  3347,    37,  1752,  3951,   440
      1804,    450750,  2613,  3466,    70,  1594,  4005,   545
      1805,    451000,  2457,  3576,   115,  1439,  4046,   658
      1806,    451250,  2298,  3678,   171,  1287,  4075,   781
      1807,    451500,  2137,  3769,   240,  1140,  4092,   911
      1808,    451750,  1977,  3849,   319,   999,  4096,  1049
      1809,    452000,  1816,  3919,   409,   864,  4087,  1192
      1810,    452250,  1657,  3977,   509,   737,  4066,  1341
      1811,    452500,  1501,  4023,   618,   617,  4033,  1494
      1812,    452750,  1347,  4057,   737,   507,  3987,  1650
      1813,    453000,  1199,  4078,   863,   406,  3929,  1809
      1814,    453250,  1055,  4087,   997,   315,  3860,  1970
      1815,    453500,   917,  4084,  1137,   234,  3779,  2131
      1816,    453750,   787,  4068,  1283,   165,  3688,  2291
      1817,    454000,   664,  4039,  1433,   108,  3586,  2450
      1818,    454250,   550,  3998,  1587,    62,  3476,  2606
      1819,    454500,   445,  3946,  1744,    29,  3356,  2759
      1820,    454750,   350,  3881,  1903,     8,  3228,  2908
      1821,    455000,   265,  3805,  2063,     0,  3093,  3051
      1822,    455250,   192,  3719,  2223,     4,  2952,  3188
      1823,    455500,   129,  3622,  2381,    21,  2805,  3319
      1824,    455750,    79,  3516,  2538,    51,  2653,  3441
      1825,    456000,    41,  3400,  2691,    93,  2498,  3554
      1826,    456250,    15,  3276,  2840,   146,  2340,  3659
      1827,    456500,     2,  3145,  2985,   212,  2180,  3753
      1828,    456750,     1,  3007,  3124,   289,  2019,  3837
      1829,    457000,    13,  2863,  3256,   377,  1858,  3910
      1830,    457250,    37,  2714,  3380,   475,  1699,  3972
      1831,    457500,    74,  2561,  3497,   582,  1542,  4021
      1832,    457750,   123,  2404,  3604,   699,  1388,  4059
      1833,    458000,   184,  2246,  3702,   824,  1237,  4084
      1834,    458250,   257,  2086,  3790,   957,  1092,  4096
      1835,    458500,   340,  1926,  3867,  1096,   953,  4096
      1836,    458750,   434,  1767,  3932,  1242,   821,  4083
      1837,    459000,   538,  1610,  3986,  1392,   696,  4058
      1838,    459250,   651,  1455,  4028,  1546,   579,  4020
      1839,    459500,   773,  1304,  4058,  1703,   472,  3970
      1840,    459750,   903,  1158,  4075,  1863,   374,  3908
      1841,    460000,  1040,  1017,  4080,  2023,   287,  3835
      1842,    460250,  1183,   883,  4073,  2184,   210,  3751
      1843,    460500,  1331,   755,  4052,  2344,   145,  3656
      1844,    460750,  1484,   636,  4020,  2502,    91,  3551
      1845,    461000,  1640,   525,  3975,  2657,    50,  3438
      1846,    461250,  1799,   424,  3919,  2809,    21,  3315
      1847,    461500,  1959,   333,  3850,  2956,     4,  3185
      1848,    461750,  2120,   253,  3771,  3097,     0,  3047
      1849,    462000,  2281,   183,  3681,  3232,     9,  2904
      1850,    462250,  2440,   125,  3581,  3359,    30,  2755
      1851,    462500,  2596,    79,  3471,  3479,    63,  2602
      1852,    462750,  2749,    45,  3353,  3589,   109,  2446
      1853,    463000,  2898,    24,  3227,  3690,   167,  2287
      1854,    463250,  3042,    15,  3093,  3781,   236,  2126
      1855,    463500,  3179,    18,  2953,  3862,   317,  1965
      1856,    463750,  3310,    34,  2807,  3931,   408,  1805
      1857,    464000,  3433,    63,  2657,  3988,   510,  1646
      1858,    464250,  3547,   103,  2503,  4034,   620,  1490
      1859,    464500,  3652,   156,  2346,  4067,   740,  1337
      1860,    464750,  3747,   221,  2187,  4088,   868,  1188
      1861,    465000,  3832,   296,  2027,  4096,  1003,  1045
      1862,    465250,  3905,   383,  1868,  4092,  1144,   908
      1863,    465500,  3967,   480,  1709,  4075,  1291,   777
      1864,    465750,  4018,   586,  1553,  4045,  1443,   655
      1865,    466000,  4056,   702,  1399,  4003,  1598,   542
      1866,    466250,  4082,   825,  1250,  3950,  1756,   437
      1867,    466500,  4095,   957,  1105,  3884,  1916,   343
      1868,    466750,  4096,  1095,   966,  3807,  2077,   259
      1869,    467000,  4084,  1239,   834,  3719,  2238,   186
      1870,    467250,  4059,  1388,   710,  3621,  2397,   124
      1871,    467500,  4022,  1541,   593,  3514,  2554,    75
      1872,    467750,  3973,  1697,   486,  3397,  2708,    37
      1873,    468000,  3912,  1856,   388,  3272,  2859,    12
      1874,    468250,  3840,  2015,   300,  3139,  3004,     0
      1875,    468500,  3757,  2175,   224,  3000,  3143,     0
      1876,    468750,  3663,  2334,   158,  2854,  3275,    13
      1877,    469000,  3559,  2492,   104,  2704,  3400,    38
      1878,    469250,  3445,  2646,    62,  2550,  3517,    76
      1879,    469500,  3323,  2797,    32,  2393,  3624,   126
      1880,    469750,  3194,  2944,    15,  2233,  3722,   188
      1881,    470000,  3057,  3084,    10,  2073,  3809,   261
      1882,    470250,  2914,  3219,    18,  1912,  3886,   345
      1883,    470500,  2766,  3346,    38,  1752,  3951,   440
      1884,    470750,  2613,  3465,    71,  1594,  4005,   545
      1885,    471000,  2456,  3576,   115,  1439,  4046,   658
      1886,    471250,  2298,  3677,   172,  1287,  4075,   781
      1887,    471500,  2137,  3768,   240,  1140,  4092,   911
      1888,    471750,  1977,  3849,   319,   999,  4096,  1049
      1889,    472000,  1816,  3918,   409,   864,  4087,  1192
      1890,    472250,  1657,  3976,   509,   737,  4066,  1341
      1891,    472500,  1501,  4022,   619,   617,  4033,  1494
      1892,    472750,  1347,  4056,   737,   507,  3987,  1650
      1893,    473000,  1198,  4078,   864,   406,  3929,  1809
      1894,    473250,  1055,  4087,   997,   315,  3860,  1970
      1895,    473500,   917,  4083,  1138,   234,  3779,  2131
      1896,    473750,   787,  4067,  1283,   165,  3688,  2291
      1897,    474000,   664,  4039,  1434,   108,  3586,  2450
      1898,    474250,   550,  3998,  1588,    62,  3476,  2606
      1899,    474500,   445,  3945,  1745,    29,  3356,  2759
      1900,    474750,   350,  3881,  1904,     8,  3228,  2908
      1901,    475000,   265,  3805,  2064,     0,  3093,  3051
      1902,    475250,   191,  3718,  2223,     4,  2952,  3188
      1903,    475500,   129,  3622,  2382,    21,  2805,  3319
      1904,    475750,    79,  3515,  2538,    51,  2653,  3441
      1905,    476000,    41,  3400,  2692,    93,  2498,  3554
      1906,    476250,    15,  3276,  2841,   146,  2340,  3659
      1907,    476500,     2,  3144,  2986,   212,  2180,  3753
      1908,    476750,     1,  3006,  3124,   289,  2019,  3837
      1909,    477000,    13,  2862,  3256,   377,  1858,  3910
      1910,    477250,    37,  2713,  3381,   475,  1699,  3972
      1911,    477500,    74,  2560,  3497,   582,  1542,  4021
      1912,    477750,   123,  2404,  3605,   699,  1388,  4059
      1913,    478000,   184,  2245,  3703,   824,  1237,  4084
      1914,    478250,   257,  2086,  3790,   957,  1092,  4096
      1915,    478500,   340,  1926,  3867,  1096,   953,  4096
      1916,    478750,   434,  1767,  3933,  1242,   821,  4083
      1917,    479000,   538,  1609,  3987,  1392,   696,  4058
      1918,    479250,   651,  1455,  4029,  1546,   579,  4020
      1919,    479500,   773,  1304,  4059,  1703,   472,  3970
      1920,    479750,   903,  1157,  4076,  1863,   374,  3908
      1921,    480000,  1040,  1017,  4081,  2023,   287,  3835
      1922,    480250,  1183,   882,  4073,  2184,   210,  3751
      1923,    480500,  1331,   755,  4053,  2344,   145,  3656
      1924,    480750,  1484,   635,  4020,  2502,    91,  3551
      1925,    481000,  1640,   525,  3976,  2657,    50,  3438
      1926,    481250,  1799,   424,  3919,  2809,    21,  3315
      1927,    481500,  1959,   333,  3851,  2956,     4,  3185
      1928,    481750,  2120,   252,  3772,  3097,     0,  3047
      1929,    482000,  2281,   183,  3682,  3232,     9,  2904
      1930,    482250,  2440,   125,  3582,  3359,    30,  2755
      1931,    482500,  2596,    79,  3472,  3479,    63,  2602
      1932,    482750,  2749,    45,  3354,  3589,   109,  2446
      1933,    483000,  2898,    23,  3227,  3690,   167,  2287
      1934,    483250,  3042,    14,  3094,  3781,   236,  2126
      1935,    483500,  3179,    18,  2954,  3862,   317,  1965
      1936,    483750,  3310,    34,  2808,  3931,   408,  1805
      1937,    484000,  3433,    62,  2657,  3988,   510,  1646
      1938,    484250,  3547,   103,  2503,  4034,   620,  1490
      1939,    484500,  3652,   156,  2346,  4067,   740,  1337
      1940,    484750,  3747,   220,  2187,  4088,   868,  1188
      1941,    485000,  3832,   296,  2028,  4096,  1003,  1045
      1942,    485250,  3905,   382,  1868,  4092,  1144,   908
      1943,    485500,  3967,   479,  1710,  4075,  1291,   777
      1944,    485750,  4018,   586,  1553,  4045,  1443,   655
      1945,    486000,  4056,   701,  1400,  4003,  1598,   542
      1946,    486250,  4082,   825,  1250,  3950,  1756,   437
      1947,    486500,  4095,   956,  1106,  3884,  1916,   343
      1948,    486750,  4096,  1094,   967,  3807,  2077,   259
      1949,    487000,  4084,  1238,   835,  3719,  2238,   186
      1950,    487250,  4059,  1387,   710,  3621,  2397,   124
      1951,    487500,  4022,  1541,   594,  3514,  2554,    75
      1952,    487750,  3973,  1697,   486,  3397,  2708,    37
      1953,    488000,  3912,  1855,   389,  3272,  2859,    12
      1954,    488250,  3840,  2015,   301,  3139,  3004,     0
      1955,    488500,  3757,  2175,   224,  3000,  3143,     0
      1956,    488750,  3662,  2334,   159,  2854,  3275,    13
      1957,    489000,  3559,  2491,   105,  2704,  3400,    38
      1958,    489250,  3445,  2646,    63,  2550,  3517,    76
      1959,    489500,  3323,  2797,    33,  2393,  3624,   126
      1960,    489750,  3194,  2943,    15,  2233,  3722,   188
      1961,    490000,  3057,  3084,    11,  2073,  3809,   261
      1962,    490250,  2914,  3218,    18,  1912,  3886,   345
      1963,    490500,  2765,  3346,    39,  1752,  3951,   440
      1964,    490750,  2613,  3465,    71,  1594,  4005,   545
      1965,    491000,  2456,  3575,   116,  1439,  4046,   658
      1966,    491250,  2298,  3677,   172,  1287,  4075,   781
      1967,    491500,  2137,  3768,   241,  1140,  4092,   911
      1968,    491750,  1977,  3848,   320,   999,  4096,  1049
      1969,    492000,  1816,  3918,   410,   864,  4087,  1192
      1970,    492250,  1657,  3976,   510,   737,  4066,  1341
      1971,    492500,  1501,  4022,   620,   617,  4033,  1494
      1972,    492750,  1347,  4056,   738,   507,  3987,  1650
      1973,    493000,  1198,  4077,   864,   406,  3929,  1809
      1974,    493250,  1055,  4086,   998,   315,  3860,  1970
      1975,    493500,   917,  4083,  1138,   234,  3779,  2131
      1976,    493750,   787,  4067,  1284,   165,  3688,  2291
      1977,    494000,   664,  4038,  1434,   108,  3586,  2450
      1978,    494250,   550,  3997,  1588,    62,  3476,  2606
      1979,    494500,   445,  3945,  1745,    29,  3356,  2759
      1980,    494750,   350,  3880,  1904,     8,  3228,  2908
      1981,    495000,   265,  3804,  2064,     0,  3093,  3051
      1982,    495250,   191,  3718,  2224,     4,  2952,  3188
      1983,    495500,   129,  3621,  2382,    21,  2805,  3319
      1984,    495750,    79,  3515,  2539,    51,  2653,  3441
      1985,    496000,    41,  3399,  2692,    93,  2498,  3554
      1986,    496250,    15,  3275,  2842,   146,  2340,  3659
      1987,    496500,     2,  3144,  2986,   212,  2180,  3753
      1988,    496750,     1,  3006,  3125,   289,  2019,  3837
      1989,    497000,    13,  2862,  3257,   377,  1858,  3910
      1990,    497250,    37,  2713,  3382,   475,  1699,  3972
      1991,    497500,    74,  2559,  3498,   582,  1542,  4021
      1992,    497750,   123,  2403,  3605,   699,  1388,  4059
      1993,    498000,   184,  2245,  3703,   824,  1237,  4084
      1994,    498250,   257,  2085,  3791,   957,  1092,  4096
      1995,    498500,   340,  1925,  3868,  1096,   953,  4096
      1996,    498750,   434,  1766,  3933,  1242,   821,  4083
      1997,    499000,   538,  1609,  3987,  1392,   696,  4058
      1998,    499250,   651,  1454,  4029,  1546,   579,  4020
      1999,    499500,   773,  1303,  4059,  1703,   472,  3970
      2000,    499750,   903,  1157,  4077,  1863,   374,  3908
      2001,    500000,  1040,  1016,  4081,  2023,   287,  3835
      2002,    500250,  1183,   882,  4074,  2184,   210,  3751
      2003,    500500,  1331,   754,  4054,  2344,   145,  3656
      2004,    500750,  1484,   635,  4021,  2502,    91,  3551
      2005,    501000,  1640,   524,  3976,  2657,    50,  3438
      2006,    501250,  1799,   423,  3920,  2809,    21,  3315
      2007,    501500,  1959,   332,  3851,  2956,     4,  3185
      2008,    501750,  2120,   252,  3772,  3097,     0,  3047
