"Ia","Ib","Ic","Ua","Ub","Uc"
"-2170.525","-5254.013","7426.803","87727.984","-92344.754","4595.159"
"-1590.227","-5684.32","7271.789","91890.223","-88365.207","-3552.797"
"-1000.177","-6075.9","7073.717","95445.468","-83780.076","-11700.755"
"-400.373","-6428.751","6832.585","98393.72","-78675.874","-19762.032"
"199.429","-6747.178","6544.087","100734.979","-73052.601","-27736.629"
"804.109","-7022.575","6216.837","102555.959","-66996.768","-35451.185"
"1399.036","-7254.941","5855.139","103596.518","-60594.887","-43079.06"
"1989.086","-7439.973","5450.381","104116.798","-53760.447","-50360.214"
"2569.384","-7581.974","5015.482","103943.371","-46579.959","-57294.646"
"3130.176","-7676.642","4550.442","103162.952","-39226.448","-63969.036"
"3671.462","-7728.278","4055.26","101688.825","-31526.888","-70210.025"
"4198.118","-7728.278","3534.242","99607.706","-23654.306","-76017.612"
"4690.64","-7680.945","2987.389","96919.594","-15608.699","-81305.116"
"5163.655","-7590.58","2427.618","93711.202","-7476.58","-86159.219"
"5597.659","-7448.579","1850.624","89809.103","655.537","-90493.239"
"6002.405","-7263.547","1260.711","85386.725","8787.656","-94220.496"
"6368.138","-7035.484","662.187","80444.067","16919.775","-97427.671"
"6699.737","-6760.088","59.357","75067.842","24878.869","-99941.402"
"6987.448","-6445.964","-539.167","69171.338","32751.452","-101935.052"
"7231.27","-6093.112","-1141.997","62841.267","40364.499","-103235.258"
"7436.081","-5701.532","-1731.909","56164.343","47718.011","-103928.701"
"7592.127","-5275.529","-2317.516","49140.566","54811.987","-103928.701"
"7704.286","-4815.1","-2885.898","41769.935","61646.427","-103408.618"
"7767.68","-4328.853","-3437.057","34139.165","67961.796","-102195.093"
"7782.309","-3816.788","-3966.687","26334.968","73931.117","-100288.124"
"7753.05","-3278.904","-4474.787","18357.344","79467.878","-97861.073"
"7675.027","-2719.505","-4952.745","10293.007","84485.568","-94740.578"
"7548.239","-2147.197","-5400.561","2141.957","88897.675","-91100.002"
"7377.564","-1557.676","-5818.237","-6009.092","92877.223","-86852.662"
"7163.0","-963.852","-6197.159","-14160.142","96251.187","-82085.24"
"6899.671","-361.423","-6541.633","-22137.766","99019.568","-76797.736"
"6602.208","241.006","-6843.048","-30028.676","101182.365","-71076.829"
"6260.857","843.436","-7105.71","-37746.16","102739.579","-64922.521"
"5880.493","1441.563","-7321.006","-45290.217","103604.698","-58334.81"
"5465.995","2031.083","-7493.243","-52487.421","103864.234","-51400.378"
"5017.362","2603.392","-7622.421","-59337.772","103518.186","-44205.905"
"4539.47","3162.791","-7699.928","-65841.269","102480.044","-36664.71"
"4032.319","3700.674","-7734.376","-71911.2","100836.318","-28863.474"
"3500.786","4217.043","-7717.152","-77634.278","98587.008","-20975.558"
"2949.747","4707.593","-7656.869","-82750.363","95732.115","-12914.281"
"2379.202","5168.021","-7549.221","-87432.881","92271.639","-4766.323"
"1794.028","5598.328","-7394.207","-91595.119","88205.58","3381.633"
"1203.978","5989.908","-7191.828","-95150.365","83620.449","11529.591"
"599.298","6347.063","-6946.39","-98098.617","78516.247","19590.868"
"-5.381","6665.49","-6662.199","-100439.876","72892.974","27565.465"
"-605.184","6940.886","-6334.948","-102174.142","66923.653","35280.021"
"-1204.987","7173.252","-5964.638","-103301.415","60435.26","42907.896"
"-1799.914","7362.587","-5564.187","-103821.694","53687.332","50189.05"
"-2375.335","7504.588","-5124.982","-103648.268","46506.844","57123.481"
"-2941.004","7599.256","-4655.636","-102867.848","39066.821","63797.872"
"-3487.166","7650.893","-4160.454","-101393.722","31367.262","70038.861"
"-4013.823","7650.893","-3639.436","-99312.603","23494.679","75846.448"
"-4511.221","7607.862","-3092.583","-96624.491","15535.584","81133.952"
"-4984.236","7513.194","-2532.812","-93416.099","7403.466","85988.055"
"-5423.117","7375.496","-1951.512","-89514.0","-728.652","90322.075"
"-5827.862","7190.464","-1361.599","-85178.335","-8947.283","94049.332"
"-6198.472","6962.402","-763.075","-80235.677","-16992.889","97256.507"
"-6530.071","6691.308","-160.245","-74772.739","-25038.496","99770.238"
"-6817.781","6377.184","442.585","-68876.235","-32824.567","101763.887"
"-7066.48","6024.332","1045.415","-62632.877","-40437.614","103064.093"
"-7271.291","5632.753","1639.633","-55869.24","-47877.638","103757.537"
"-7432.214","5206.749","2220.934","-48845.462","-54971.613","103844.217"
"-7544.372","4750.624","2793.622","-41561.545","-61719.542","103237.454"
"-7607.766","4264.377","3344.781","-33930.775","-68121.422","102023.929"
"-7627.272","3748.008","3874.411","-26126.578","-74004.231","100116.96"
"-7598.013","3214.428","4382.51","-18148.954","-79540.993","97689.909"
"-7519.99","2655.028","4864.775","-10084.617","-84558.683","94569.414"
"-7398.079","2082.72","5312.591","-1933.567","-89057.302","90928.838"
"-7227.403","1497.503","5730.267","6217.482","-92950.338","86768.178"
"-7012.839","899.376","6113.494","14368.532","-96324.302","82000.756"
"-6754.388","301.249","6457.969","22432.869","-99092.682","76713.252"
"-6456.924","-301.18","6759.384","30323.78","-101255.48","70992.346"
"-6115.573","-903.609","7022.046","38041.263","-102812.694","64838.037"
"-5740.086","-1501.736","7241.648","45498.607","-103677.813","58250.327"
"-5325.588","-2086.954","7413.885","52695.811","-103937.349","51315.895"
"-4876.954","-2663.565","7543.063","59546.162","-103591.301","44034.741"
"-4403.939","-3218.661","7620.57","66049.659","-102553.158","36493.546"
"-3896.788","-3756.545","7655.017","72119.59","-100909.432","28778.991"
"-3370.131","-4272.913","7642.099","77755.955","-98660.123","20891.074"
"-2819.092","-4763.463","7581.816","82958.753","-95805.23","12829.797"
"-2248.548","-5223.892","7474.168","87641.271","-92344.754","4681.839"
"-1668.25","-5649.896","7319.155","91716.796","-88278.695","-3466.117"
"-1078.2","-6041.475","7121.082","95358.755","-83693.564","-11614.075"
"-478.396","-6398.63","6875.644","98307.007","-78589.362","-19675.352"
"126.282","-6717.057","6591.453","100648.266","-73052.601","-27649.949"
"726.086","-6988.15","6264.202","102382.532","-66996.768","-35451.185"
"1325.889","-7220.516","5898.198","103509.805","-60508.375","-42992.38"
"1915.94","-7409.851","5493.44","104030.085","-53760.447","-50273.533"
"2496.237","-7551.853","5058.541","103856.658","-46579.959","-57207.965"
"3057.029","-7646.52","4589.195","102989.525","-39139.936","-63882.356"
"3603.191","-7698.157","4094.013","101602.112","-31440.377","-70123.345"
"4124.971","-7698.157","3572.996","99520.993","-23567.794","-75930.932"
"4622.369","-7655.126","3030.448","96832.881","-15608.699","-81305.116"
"5095.385","-7560.459","2466.372","93537.775","-7476.58","-86072.538"
"5529.389","-7422.76","1889.377","89722.39","655.537","-90406.558"
"5934.134","-7237.728","1299.465","85300.012","8874.168","-94133.816"
"6304.745","-7005.363","700.94","80357.354","16919.775","-97340.99"
"6636.343","-6734.269","98.11","74981.129","24965.381","-99854.722"
"6924.054","-6420.145","-504.719","69084.625","32751.452","-101848.371"
"7167.876","-6067.293","-1103.243","62754.554","40451.011","-103148.577"
"7372.687","-5675.714","-1697.462","56077.63","47804.523","-103842.02"
"7528.734","-5249.71","-2278.762","49053.852","54898.499","-103928.701"
"7640.892","-4789.282","-2851.451","41683.222","61646.427","-103321.938"
"7704.286","-4303.035","-3402.61","34052.451","68048.307","-102108.412"
"7723.792","-3790.969","-3932.239","26248.255","74017.629","-100201.444"
"7689.656","-3253.086","-4440.339","18270.631","79467.878","-97774.392"
"7616.51","-2693.687","-4918.297","10206.294","84485.568","-94653.898"
"7489.722","-2121.378","-5366.114","2055.244","88984.187","-91013.321"
"7319.046","-1536.161","-5783.789","-6095.805","92877.223","-86765.982"
"7104.482","-938.034","-6167.017","-14246.856","96251.187","-82085.24"
"6846.031","-339.907","-6507.186","-22224.479","99019.568","-76797.736"
"6543.691","266.825","-6812.907","-30115.389","101182.365","-71076.829"
"6207.216","869.254","-7071.262","-37832.873","102739.579","-64922.521"
"5826.852","1463.078","-7290.865","-45376.93","103691.21","-58334.81"
"5412.354","2052.599","-7463.102","-52574.134","103950.746","-51400.378"
"4963.721","2624.907","-7587.974","-59424.485","103518.186","-44119.225"
"4485.829","3184.306","-7669.787","-65927.982","102480.044","-36578.03"
"3978.678","3722.19","-7704.234","-71997.913","100836.318","-28863.474"
"3452.021","4238.558","-7687.01","-77634.278","98587.008","-20975.558"
"2900.982","4729.108","-7626.727","-82837.076","95732.115","-12914.281"
"2330.438","5189.537","-7519.079","-87519.594","92271.639","-4766.323"
"1745.264","5615.541","-7364.066","-91595.119","88205.58","3381.633"
"1155.213","6011.423","-7165.993","-95237.078","83620.449","11529.591"
"555.41","6364.275","-6920.555","-98185.33","78516.247","19590.868"
"-49.269","6682.702","-6632.057","-100526.589","72979.486","27565.465"
"-653.949","6958.098","-6304.807","-102260.855","66923.653","35366.701"
"-1253.752","7190.464","-5938.803","-103388.128","60521.772","42907.896"
"-1843.802","7379.799","-5538.351","-103908.408","53687.332","50189.05"
"-2424.1","7521.801","-5099.146","-103734.981","46506.844","57210.162"
"-2984.892","7620.771","-4634.106","-102867.848","39066.821","63797.872"
"-3531.054","7668.105","-4134.618","-101480.435","31453.774","70038.861"
"-4057.711","7668.105","-3613.601","-99399.316","23581.191","75846.448"
"-4555.109","7625.074","-3071.053","-96711.204","15535.584","81220.633"
"-5023.248","7530.407","-2506.977","-93502.812","7403.466","86074.735"
"-5467.005","7392.709","-1929.982","-89600.713","-728.652","90322.075"
"-5871.75","7207.677","-1335.764","-85178.335","-8860.771","94136.012"
"-6237.484","6979.614","-741.545","-80322.39","-16992.889","97256.507"
"-6569.082","6704.217","-138.715","-74859.452","-24951.984","99856.919"
"-6861.669","6394.396","468.42","-68962.948","-32824.567","101763.887"
"-7105.492","6037.241","1066.944","-62632.877","-40437.614","103150.774"
"-7310.303","5649.965","1661.163","-55955.953","-47877.638","103844.217"
"-7466.349","5223.961","2246.769","-48932.176","-54971.613","103844.217"
"-7578.508","4767.836","2815.152","-41561.545","-61719.542","103237.454"
"-7646.778","4277.286","3366.311","-34017.488","-68034.91","102023.929"
"-7661.407","3765.221","3895.94","-26213.291","-74004.231","100203.64"
"-7632.149","3227.337","4404.04","-18235.667","-79540.993","97689.909"
"-7559.002","2672.241","4886.304","-10084.617","-84558.683","94656.095"
"-7432.214","2099.932","5334.121","-1933.567","-88970.79","91015.518"
"-7261.538","1510.412","5751.796","6217.482","-92950.338","86768.178"
"-7046.975","916.588","6135.024","14281.819","-96324.302","82000.756"
"-6793.399","314.158","6475.192","22346.156","-99092.682","76713.252"
"-6491.059","-288.27","6780.913","30237.066","-101255.48","70992.346"
"-6149.708","-890.7","7039.269","37954.55","-102812.694","64838.037"
"-5774.221","-1484.524","7258.872","45411.894","-103677.813","58250.327"
"-5359.723","-2074.044","7431.109","52609.098","-103937.349","51315.895"
"-4911.089","-2646.353","7560.287","59459.448","-103591.301","44121.421"
"-4433.197","-3205.752","7642.099","65962.946","-102553.158","36580.227"
"-3930.923","-3743.636","7672.241","72119.59","-100909.432","28778.991"
"-3399.39","-4260.004","7659.323","77755.955","-98660.123","20891.074"
"-2848.351","-4750.554","7599.04","82958.753","-95718.718","12829.797"
"-2282.683","-5210.983","7491.392","87554.558","-92258.242","4681.839"
"-1697.509","-5636.986","7336.378","91716.796","-88278.695","-3466.117"
"-1107.458","-6028.566","7138.306","95272.041","-83693.564","-11614.075"
"-507.655","-6385.721","6892.868","98220.294","-78589.362","-19675.352"
"97.024","-6704.148","6604.37","100648.266","-72966.089","-27649.949"
"696.827","-6979.544","6277.12","102382.532","-66996.768","-35364.504"
"1296.63","-7211.91","5911.116","103509.805","-60508.375","-42905.699"
"1886.681","-7396.942","5510.664","103943.371","-53673.935","-50273.533"
"2466.978","-7543.246","5075.765","103769.945","-46579.959","-57207.965"
"3032.647","-7637.914","4606.419","102989.525","-39139.936","-63882.356"
"3573.933","-7685.248","4111.237","101515.399","-31440.377","-70123.345"
"4100.589","-7689.551","3590.219","99434.28","-23567.794","-75930.932"
"4597.987","-7642.217","3043.366","96832.881","-15522.187","-81218.436"
"5066.126","-7547.55","2483.595","93537.775","-7476.58","-86072.538"
"5505.007","-7409.851","1902.295","89635.677","742.049","-90406.558"
"5909.752","-7224.819","1312.382","85300.012","8874.168","-94133.816"
"6280.362","-6996.757","718.164","80357.354","16919.775","-97340.99"
"6607.084","-6721.36","115.334","74894.416","24965.381","-99854.722"
"6899.671","-6407.236","-491.801","68997.911","32751.452","-101848.371"
"7143.494","-6054.384","-1090.326","62754.554","40451.011","-103148.577"
"7348.305","-5662.805","-1684.544","55990.916","47804.523","-103842.02"
"7504.351","-5241.104","-2265.844","48967.139","54898.499","-103928.701"
"7616.51","-4780.676","-2834.227","41683.222","61646.427","-103321.938"
"7679.903","-4294.429","-3389.692","34052.451","68048.307","-102108.412"
"7699.409","-3782.363","-3919.322","26248.255","74017.629","-100201.444"
"7670.151","-3244.48","-4427.421","18270.631","79467.878","-97774.392"
"7592.127","-2685.08","-4905.38","10206.294","84485.568","-94653.898"
"7470.216","-2112.772","-5357.502","2055.244","88984.187","-91013.321"
"7299.54","-1527.555","-5770.871","-6095.805","92963.735","-86765.982"
"7084.977","-929.428","-6154.099","-14246.856","96251.187","-81998.56"
"6826.525","-326.998","-6494.268","-22311.193","99106.079","-76797.736"
"6524.185","275.431","-6799.989","-30202.103","101182.365","-71076.829"
"6182.833","877.861","-7062.65","-37919.587","102739.579","-64835.84"
"5807.347","1471.684","-7277.947","-45376.93","103691.21","-58248.13"
"5392.848","2061.205","-7450.184","-52574.134","103950.746","-51313.698"
"4944.215","2633.513","-7579.362","-59424.485","103518.186","-44119.225"
"4466.323","3192.912","-7656.869","-65927.982","102566.556","-36578.03"
"3959.172","3730.796","-7691.316","-72084.627","100922.829","-28863.474"
"3432.516","4247.164","-7678.398","-77720.991","98587.008","-20888.878"
"2881.477","4737.714","-7618.115","-82837.076","95732.115","-12827.6"
"2310.932","5198.143","-7506.161","-87519.594","92271.639","-4766.323"
"1730.634","5624.147","-7355.454","-91681.833","88205.58","3468.314"
"1135.708","6015.726","-7153.075","-95237.078","83620.449","11529.591"
"535.904","6372.881","-6907.637","-98185.33","78516.247","19677.549"
"-68.775","6691.308","-6623.446","-100526.589","72979.486","27565.465"
"-668.578","6966.705","-6296.195","-102347.568","66923.653","35366.701"
"-1268.381","7199.07","-5930.191","-103388.128","60521.772","42907.896"
"-1858.432","7388.405","-5525.433","-103908.408","53687.332","50189.05"
"-2438.729","7530.407","-5090.535","-103734.981","46506.844","57210.162"
"-3004.398","7625.074","-4621.188","-102954.562","39066.821","63797.872"
"-3550.56","7676.711","-4126.006","-101480.435","31453.774","70038.861"
"-4072.34","7676.711","-3604.989","-99399.316","23581.191","75846.448"
"-4569.738","7629.377","-3058.136","-96797.917","15535.584","81220.633"
"-5042.754","7539.013","-2498.365","-93502.812","7403.466","86074.735"
"-5481.634","7401.315","-1917.064","-89600.713","-728.652","90322.075"
"-5886.379","7216.283","-1327.152","-85265.048","-8860.771","94136.012"
"-6256.99","6983.917","-728.627","-80322.39","-16992.889","97256.507"
"-6583.712","6712.823","-125.797","-74859.452","-24951.984","99856.919"
"-6876.299","6398.699","477.032","-68962.948","-32824.567","101763.887"
"-7120.121","6045.848","1075.556","-62719.59","-40437.614","103150.774"
"-7324.932","5654.268","1669.775","-55955.953","-47791.126","103844.217"
"-7480.979","5228.264","2255.381","-48932.176","-54885.101","103844.217"
"-7593.137","4772.139","2823.764","-41561.545","-61719.542","103324.135"
"-7661.407","4285.892","3374.923","-34017.488","-68034.91","102023.929"
"-7676.037","3769.524","3904.552","-26213.291","-74004.231","100203.64"
"-7646.778","3235.943","4412.652","-18235.667","-79540.993","97689.909"
"-7568.755","2676.544","4894.916","-10171.331","-84472.171","94656.095"
"-7446.843","2104.236","5342.733","-2020.28","-88970.79","91015.518"
"-7276.168","1519.018","5760.408","6130.769","-92950.338","86768.178"
"-7061.604","920.891","6139.33","14281.819","-96324.302","82000.756"
"-6803.152","318.461","6483.804","22346.156","-99092.682","76713.252"
"-6505.689","-283.967","6785.219","30237.066","-101255.48","70992.346"
"-6164.337","-886.397","7047.881","37954.55","-102812.694","64838.037"
"-5783.974","-1480.221","7267.484","45411.894","-103677.813","58250.327"
"-5369.476","-2069.741","7439.721","52609.098","-103937.349","51315.895"
"-4925.719","-2642.05","7568.899","59459.448","-103591.301","44121.421"
"-4447.827","-3201.449","7646.405","65962.946","-102553.158","36580.227"
"-3940.676","-3739.333","7680.853","72119.59","-100909.432","28865.671"
"-3414.019","-4255.701","7667.935","77755.955","-98660.123","20891.074"
"-2862.98","-4746.251","7603.346","82872.039","-95718.718","12829.797"
"-2292.436","-5202.376","7495.698","87554.558","-92258.242","4681.839"
"-1712.138","-5632.683","7340.684","91716.796","-88278.695","-3466.117"
"-1117.211","-6024.263","7142.612","95272.041","-83693.564","-11614.075"
"-517.408","-6381.418","6897.174","98220.294","-78589.362","-19675.352"
"87.271","-6699.845","6612.982","100561.553","-72966.089","-27563.268"
"687.074","-6975.241","6285.732","102295.819","-66996.768","-35364.504"
"1286.878","-7207.607","5919.727","103423.091","-60508.375","-42905.699"
"1876.928","-7392.639","5514.97","103943.371","-53673.935","-50273.533"
"2457.225","-7534.64","5080.071","103769.945","-46579.959","-57207.965"
"3018.017","-7633.611","4610.725","102989.525","-39139.936","-63882.356"
"3564.18","-7680.945","4115.543","101515.399","-31440.377","-70123.345"
"4090.836","-7685.248","3594.525","99434.28","-23567.794","-75930.932"
"4588.234","-7637.914","3051.978","96746.167","-15522.187","-81218.436"
"5056.373","-7543.246","2487.901","93537.775","-7476.58","-86072.538"
"5495.254","-7405.548","1910.907","89635.677","742.049","-90406.558"
"5899.999","-7220.516","1320.994","85300.012","8874.168","-94133.816"
"6270.609","-6992.453","722.47","80357.354","17006.286","-97254.31"
"6602.208","-6717.057","119.64","74894.416","24965.381","-99854.722"
"6889.919","-6407.236","-483.189","68997.911","32837.964","-101848.371"
"7138.618","-6050.081","-1086.02","62667.84","40451.011","-103148.577"
"7338.552","-5662.805","-1680.238","55990.916","47804.523","-103842.02"
"7499.475","-5236.801","-2261.539","48967.139","54898.499","-103928.701"
"7606.757","-4776.372","-2829.921","41596.509","61646.427","-103321.938"
"7675.027","-4290.126","-3381.08","34052.451","68048.307","-102108.412"
"7689.656","-3778.06","-3915.016","26248.255","74017.629","-100201.444"
"7660.398","-3240.176","-4423.115","18270.631","79467.878","-97774.392"
"7582.374","-2680.777","-4901.074","10119.581","84485.568","-94653.898"
"7460.463","-2108.469","-5348.89","1968.53","88984.187","-91013.321"
"7289.787","-1523.252","-5766.566","-6182.519","92963.735","-86765.982"
"7075.224","-925.125","-6149.793","-14246.856","96337.699","-81998.56"
"6816.772","-326.998","-6489.962","-22311.193","99106.079","-76797.736"
"6514.432","279.734","-6795.683","-30202.103","101268.877","-70990.149"
"6177.957","877.861","-7054.039","-37919.587","102739.579","-64835.84"
"5797.594","1475.987","-7273.641","-45376.93","103691.21","-58248.13"
"5383.096","2065.508","-7445.878","-52574.134","103950.746","-51313.698"
"4934.462","2637.816","-7575.056","-59424.485","103518.186","-44119.225"
"4456.57","3197.215","-7652.563","-65927.982","102566.556","-36578.03"
"3954.296","3735.099","-7687.01","-72084.627","100922.829","-28863.474"
"3422.763","4251.467","-7674.093","-77720.991","98587.008","-20888.878"
"2871.724","4737.714","-7613.81","-82923.789","95732.115","-12827.6"
"2306.056","5198.143","-7501.855","-87519.594","92271.639","-4766.323"
"1720.882","5628.45","-7351.148","-91681.833","88205.58","3468.314"
"1130.831","6020.029","-7148.769","-95237.078","83620.449","11616.272"
"526.151","6377.184","-6903.331","-98185.33","78602.759","19677.549"
"-73.651","6695.611","-6619.14","-100613.302","72979.486","27565.465"
"-678.331","6971.008","-6291.889","-102347.568","66923.653","35366.701"
"-1278.134","7203.373","-5925.885","-103474.841","60521.772","42907.896"
"-1868.185","7388.405","-5521.128","-103908.408","53687.332","50189.05"
"-2448.482","7530.407","-5086.229","-103734.981","46506.844","57210.162"
"-3009.274","7629.377","-4616.882","-102954.562","39066.821","63797.872"
"-3555.436","7676.711","-4121.7","-101480.435","31453.774","70038.861"
"-4077.216","7681.014","-3600.683","-99486.03","23581.191","75846.448"
"-4579.491","7633.68","-3058.136","-96797.917","15535.584","81220.633"
"-5047.63","7539.013","-2494.059","-93502.812","7403.466","86074.735"
"-5486.511","7401.315","-1917.064","-89687.427","-728.652","90408.755"
"-5891.256","7216.283","-1327.152","-85265.048","-8860.771","94136.012"
"-6261.866","6988.22","-728.627","-80322.39","-16992.889","97256.507"
"-6588.588","6717.127","-125.797","-74859.452","-24951.984","99856.919"
"-6881.175","6403.002","477.032","-68962.948","-32824.567","101850.568"
"-7129.874","6050.151","1079.862","-62719.59","-40437.614","103150.774"
"-7329.809","5658.571","1674.08","-55955.953","-47791.126","103844.217"
"-7490.731","5232.567","2255.381","-48932.176","-54885.101","103844.217"
"-7598.013","4772.139","2828.07","-41648.258","-61633.03","103324.135"
"-7666.284","4285.892","3379.229","-34017.488","-68034.91","102023.929"
"-7680.913","3773.827","3908.858","-26213.291","-74004.231","100203.64"
"-7651.654","3235.943","4416.958","-18235.667","-79540.993","97689.909"
"-7573.631","2680.847","4894.916","-10171.331","-84472.171","94656.095"
"-7451.72","2104.236","5347.039","-2020.28","-88970.79","91015.518"
"-7281.044","1519.018","5764.714","6130.769","-92950.338","86768.178"
"-7066.48","925.194","6143.636","14281.819","-96324.302","82000.756"
"-6808.028","322.765","6488.11","22346.156","-99092.682","76713.252"
"-6510.565","-279.664","6789.525","30237.066","-101255.48","70992.346"
"-6169.214","-882.094","7052.187","37954.55","-102812.694","64838.037"
"-5788.85","-1480.221","7267.484","45411.894","-103677.813","58250.327"
"-5374.352","-2065.438","7444.027","52609.098","-103937.349","51315.895"
"-4930.595","-2642.05","7568.899","59459.448","-103591.301","44121.421"
"-4452.703","-3197.146","7650.711","65962.946","-102553.158","36580.227"
"-3945.552","-3739.333","7685.159","72032.877","-100909.432","28865.671"
"-3414.019","-4251.398","7667.935","77755.955","-98660.123","20891.074"
"-2867.857","-4741.948","7607.652","82872.039","-95718.718","12829.797"
"-2297.312","-5202.376","7500.004","87554.558","-92258.242","4681.839"
"-1717.015","-5628.38","7344.99","91716.796","-88278.695","-3466.117"
"-1122.088","-6024.263","7146.918","95272.041","-83693.564","-11614.075"
"-522.284","-6381.418","6901.48","98220.294","-78589.362","-19675.352"
"82.394","-6695.542","6612.982","100561.553","-72966.089","-27563.268"
"682.198","-6970.938","6290.037","102295.819","-66996.768","-35364.504"
"1282.001","-7203.304","5919.727","103423.091","-60508.375","-42905.699"
"1872.052","-7392.639","5519.276","103943.371","-53673.935","-50186.853"
"2452.349","-7534.64","5084.377","103769.945","-46579.959","-57207.965"
"3018.017","-7629.308","4615.031","102989.525","-39139.936","-63882.356"
"3559.303","-7680.945","4119.849","101515.399","-31440.377","-70123.345"
"4085.96","-7680.945","3598.831","99434.28","-23567.794","-75930.932"
"4583.358","-7637.914","3051.978","96746.167","-15522.187","-81218.436"
"5051.497","-7543.246","2487.901","93537.775","-7476.58","-86072.538"
"5490.377","-7405.548","1910.907","89635.677","742.049","-90406.558"
"5895.123","-7220.516","1320.994","85213.298","8874.168","-94133.816"
"6265.733","-6988.15","722.47","80357.354","17006.286","-97254.31"
"6597.332","-6717.057","119.64","74894.416","24965.381","-99854.722"
"6885.042","-6402.933","-483.189","68997.911","32837.964","-101848.371"
"7133.741","-6050.081","-1081.714","62667.84","40451.011","-103148.577"
"7333.676","-5658.502","-1675.932","55990.916","47804.523","-103842.02"
"7494.598","-5232.498","-2261.539","48967.139","54898.499","-103842.02"
"7606.757","-4776.372","-2829.921","41596.509","61646.427","-103321.938"
"7670.151","-4290.126","-3381.08","34052.451","68048.307","-102108.412"
"7689.656","-3773.757","-3910.71","26248.255","74017.629","-100201.444"
"7655.521","-3240.176","-4418.809","18270.631","79467.878","-97774.392"
"7582.374","-2680.777","-4901.074","10119.581","84485.568","-94653.898"
"7455.587","-2108.469","-5348.89","1968.53","88984.187","-91013.321"
"7284.911","-1523.252","-5766.566","-6182.519","92963.735","-86765.982"
"7070.347","-925.125","-6145.487","-14246.856","96337.699","-81998.56"
"6811.895","-322.695","-6489.962","-22311.193","99106.079","-76797.736"
"6514.432","279.734","-6791.377","-30202.103","101268.877","-70990.149"
"6173.08","882.164","-7054.039","-37919.587","102739.579","-64835.84"
"5792.717","1475.987","-7273.641","-45376.93","103691.21","-58248.13"
"5378.219","2065.508","-7445.878","-52574.134","103950.746","-51313.698"
"4934.462","2637.816","-7570.75","-59424.485","103518.186","-44119.225"
"4456.57","3197.215","-7652.563","-65927.982","102566.556","-36578.03"
"3949.419","3735.099","-7687.01","-72084.627","100922.829","-28863.474"
"3422.763","4251.467","-7669.787","-77720.991","98587.008","-20888.878"
"2871.724","4742.017","-7609.504","-82923.789","95732.115","-12827.6"
"2301.179","5202.446","-7501.855","-87519.594","92271.639","-4766.323"
"1720.882","5628.45","-7346.842","-91681.833","88205.58","3468.314"
"1125.955","6020.029","-7148.769","-95237.078","83620.449","11616.272"
"526.151","6377.184","-6903.331","-98185.33","78602.759","19677.549"
"-78.527","6695.611","-6619.14","-100613.302","72979.486","27565.465"
"-678.331","6971.008","-6291.889","-102347.568","66923.653","35366.701"
"-1278.134","7203.373","-5925.885","-103474.841","60521.772","42907.896"
"-1868.185","7392.709","-5521.128","-103908.408","53687.332","50189.05"
"-2448.482","7534.71","-5086.229","-103734.981","46506.844","57210.162"
"-3014.15","7629.377","-4616.882","-102954.562","39066.821","63797.872"
"-3560.313","7676.711","-4121.7","-101480.435","31453.774","70038.861"
"-4082.093","7681.014","-3600.683","-99486.03","23581.191","75846.448"
"-4579.491","7633.68","-3053.83","-96797.917","15535.584","81220.633"
"-5052.507","7543.316","-2494.059","-93502.812","7403.466","86074.735"
"-5491.387","7401.315","-1912.758","-89687.427","-728.652","90408.755"
"-5896.132","7216.283","-1322.846","-85265.048","-8860.771","94136.012"
"-6261.866","6988.22","-724.322","-80322.39","-16992.889","97256.507"
"-6593.465","6717.127","-121.491","-74859.452","-24951.984","99856.919"
"-6881.175","6403.002","481.338","-69049.661","-32824.567","101850.568"
"-7129.874","6050.151","1079.862","-62719.59","-40437.614","103150.774"
"-7334.685","5658.571","1674.08","-56042.666","-47791.126","103844.217"
"-7490.731","5232.567","2259.687","-48932.176","-54885.101","103844.217"
"-7602.89","4776.442","2828.07","-41648.258","-61633.03","103324.135"
"-7666.284","4285.892","3379.229","-34017.488","-68034.91","102023.929"
"-7685.79","3773.827","3908.858","-26213.291","-74004.231","100203.64"
"-7656.531","3235.943","4416.958","-18235.667","-79540.993","97689.909"
"-7578.508","2680.847","4899.222","-10171.331","-84472.171","94656.095"
"-7451.72","2108.539","5347.039","-2020.28","-88970.79","91015.518"
"-7285.921","1519.018","5764.714","6130.769","-92950.338","86768.178"
"-7071.357","925.194","6143.636","14281.819","-96324.302","82000.756"
"-6812.905","322.765","6488.11","22346.156","-99092.682","76799.932"
"-6510.565","-279.664","6789.525","30237.066","-101255.48","70992.346"
"-6169.214","-882.094","7052.187","37954.55","-102726.182","64838.037"
"-5793.727","-1480.221","7271.789","45411.894","-103677.813","58250.327"
"-5379.229","-2065.438","7444.027","52609.098","-103937.349","51315.895"
"-4930.595","-2642.05","7568.899","59459.448","-103591.301","44121.421"
"-4452.703","-3197.146","7650.711","65962.946","-102553.158","36580.227"
"-3945.552","-3735.029","7685.159","72032.877","-100909.432","28865.671"
"-3418.896","-4251.398","7672.241","77755.955","-98660.123","20891.074"
"-2867.857","-4741.948","7607.652","82872.039","-95718.718","12829.797"
"-2297.312","-5202.376","7500.004","87554.558","-92258.242","4681.839"
"-1717.015","-5628.38","7344.99","91716.796","-88278.695","-3466.117"
