"Ia","Ib","Ic","Ua","Ub","Uc"
"608.787","608.464","608.607","175935.171","175932.044","175933.413"
"608.787","608.464","608.607","175935.171","175932.044","175933.413"
"608.787","608.464","608.607","175935.171","175932.044","175933.413"
"608.787","608.464","608.628","175935.171","175932.044","175933.817"
"608.787","608.464","608.628","175935.171","175932.044","175933.817"
"608.787","608.464","608.628","175935.171","175932.044","175934.216"
"608.787","608.464","608.628","175935.171","175932.044","175934.216"
"608.787","608.464","608.628","175935.171","175932.044","175934.216"
"608.787","608.464","608.628","175935.171","175932.044","175934.216"
"608.787","608.464","608.628","175935.171","175932.044","175934.216"
"608.787","608.464","608.628","175935.171","175932.044","175934.216"
"608.787","608.464","608.628","175935.171","175932.044","175934.597"
"608.787","608.464","608.628","175935.171","175932.044","175934.597"
"608.787","608.464","608.628","175935.171","175932.044","175934.597"
"608.787","608.464","608.628","175935.171","175932.422","175934.597"
"608.787","608.464","608.628","175935.171","175932.422","175934.597"
"608.787","608.464","608.628","175935.171","175932.808","175934.597"
"608.787","608.464","608.628","175935.171","175932.808","175934.597"
"608.787","608.464","608.628","175935.171","175932.808","175934.597"
"608.787","608.464","608.628","175935.171","175932.808","175934.597"
"608.787","608.464","608.628","175935.171","175932.808","175934.946"
"608.787","608.475","608.628","175935.171","175933.207","175934.946"
"608.787","608.475","608.628","175935.171","175933.609","175934.946"
"608.787","608.475","608.628","175935.171","175933.609","175934.946"
"608.787","608.475","608.628","175935.171","175933.609","175934.946"
"608.787","608.475","608.628","175935.254","175933.609","175934.946"
"608.787","608.475","608.628","175935.254","175933.609","175934.946"
"608.796","608.475","608.649","175935.254","175933.609","175934.946"
"608.796","608.475","608.649","175935.254","175933.609","175934.946"
"608.796","608.475","608.649","175935.254","175934.026","175934.946"
"608.796","608.475","608.649","175935.254","175934.026","175935.249"
"608.796","608.475","608.649","175935.254","175934.447","175935.249"
"608.796","608.475","608.649","175935.254","175934.447","175935.249"
"608.796","608.475","608.649","175935.254","175934.87","175935.249"
"608.796","608.475","608.649","175935.254","175934.87","175935.249"
"608.796","608.475","608.649","175935.254","175935.296","175935.528"
"608.796","608.475","608.649","175935.254","175935.296","175935.528"
"608.796","608.491","608.67","175935.254","175935.296","175935.528"
"608.796","608.491","608.67","175935.254","175935.296","175935.528"
"608.796","608.491","608.67","175935.254","175935.296","175935.528"
"608.796","608.491","608.67","175935.254","175935.296","175935.528"
"608.796","608.491","608.67","175935.254","175935.296","175935.528"
"608.796","608.491","608.67","175935.254","175935.296","175935.528"
"608.796","608.491","608.67","175935.254","175935.296","175935.528"
"608.796","608.491","608.67","175935.254","175935.296","175935.528"
"608.796","608.491","608.67","175935.254","175935.296","175935.528"
"608.796","608.491","608.67","175935.254","175935.296","175935.528"
"608.796","608.491","608.67","175935.254","175935.296","175935.528"
"608.796","608.491","608.67","175935.254","175935.296","175935.528"
"608.796","608.51","608.67","175935.254","175935.296","175935.528"
"608.796","608.51","608.67","175935.254","175935.296","175935.528"
"608.796","608.51","608.67","175935.254","175935.296","175935.528"
"608.796","608.51","608.67","175935.254","175935.296","175935.528"
"608.796","608.51","608.67","175935.254","175935.296","175935.528"
"608.796","608.51","608.67","175935.254","175935.725","175935.528"
"608.796","608.51","608.67","175935.254","175935.725","175935.528"
"608.796","608.51","608.67","175935.254","175936.153","175935.528"
"608.796","608.51","608.67","175935.254","175936.153","175935.528"
"608.796","608.51","608.67","175935.254","175936.153","175935.528"
"608.796","608.51","608.67","175935.254","175936.576","175935.528"
"608.796","608.51","608.67","175935.254","175936.576","175935.528"
"608.796","608.51","608.67","175935.254","175936.997","175935.528"
"608.796","608.51","608.67","175935.557","175936.997","175935.528"
"608.796","608.51","608.67","175935.557","175936.997","175935.528"
"608.796","608.53","608.67","175935.557","175936.997","175935.528"
"608.796","608.53","608.67","175935.557","175936.997","175935.528"
"608.796","608.53","608.67","175935.557","175936.997","175935.528"
"608.796","608.53","608.67","175935.557","175936.997","175935.528"
"608.796","608.53","608.67","175935.557","175936.997","175935.528"
"608.796","608.551","608.67","175935.557","175936.997","175935.528"
"608.796","608.551","608.67","175935.557","175936.997","175935.528"
"608.796","608.572","608.67","175935.557","175936.997","175935.528"
"608.796","608.572","608.67","175935.557","175936.997","175935.528"
"608.796","608.572","608.67","175935.557","175936.997","175935.528"
"608.796","608.572","608.67","175935.557","175936.997","175935.528"
"608.796","608.572","608.67","175935.557","175936.997","175935.528"
"608.796","608.572","608.67","175935.557","175936.997","175935.528"
"608.796","608.572","608.67","175935.557","175936.997","175935.528"
"608.796","608.572","608.67","175935.557","175936.997","175935.528"
"608.796","608.572","608.67","175935.557","175936.997","175935.528"
"608.796","608.572","608.67","175935.557","175936.997","175935.528"
"608.796","608.572","608.67","175935.557","175936.997","175935.528"
"608.796","608.572","608.67","175935.557","175936.997","175935.528"
"608.796","608.572","608.67","175935.557","175936.997","175935.528"
"608.796","608.594","608.67","175935.557","175936.997","175935.528"
"608.796","608.594","608.67","175935.557","175936.997","175935.528"
"608.796","608.594","608.67","175935.557","175936.997","175935.528"
"608.796","608.594","608.67","175935.557","175936.997","175935.528"
"608.796","608.594","608.67","175935.557","175936.997","175935.528"
"608.796","608.594","608.67","175935.557","175936.997","175935.528"
"608.796","608.594","608.67","175935.557","175936.997","175935.528"
"608.796","608.594","608.67","175935.557","175937.326","175935.528"
"608.796","608.594","608.67","175935.557","175937.326","175935.528"
"608.796","608.594","608.67","175935.97","175937.326","175935.528"
"608.796","608.594","608.67","175935.97","175937.326","175935.528"
"608.796","608.594","608.67","175935.97","175937.326","175935.528"
"608.796","608.594","608.67","175936.389","175937.326","175935.528"
"608.796","608.594","608.67","175936.389","175937.628","175935.528"
"608.796","608.594","608.67","175936.389","175937.628","175935.528"
"608.796","608.594","608.67","175936.389","175937.628","175935.528"
"608.796","608.594","608.67","175936.389","175937.628","175935.528"
"608.796","608.614","608.67","175936.389","175937.628","175935.528"
"608.796","608.614","608.67","175936.817","175937.628","175935.528"
"608.796","608.614","608.67","175936.817","175937.628","175935.528"
"608.796","608.614","608.67","175936.817","175937.628","175935.528"
"608.796","608.614","608.67","175936.817","175937.888","175935.528"
"608.796","608.614","608.67","175936.817","175937.888","175935.528"
"608.796","608.614","608.67","175936.817","175937.888","175935.528"
"608.796","608.614","608.67","175936.817","175937.888","175935.528"
"608.796","608.614","608.67","175936.817","175937.888","175935.528"
"608.796","608.614","608.67","175936.817","175937.888","175935.528"
"608.796","608.614","608.67","175937.251","175937.888","175935.528"
"608.796","608.614","608.67","175937.251","175937.888","175935.528"
"608.796","608.614","608.67","175937.251","175937.888","175935.528"
"608.796","608.614","608.67","175937.251","175937.888","175935.528"
"608.796","608.614","608.67","175937.251","175937.888","175935.528"
"608.796","608.614","608.67","175937.251","175937.888","175935.528"
"608.796","608.614","608.67","175937.251","175937.888","175935.528"
"608.796","608.614","608.67","175937.251","175937.888","175935.528"
"608.796","608.614","608.67","175937.682","175937.888","175935.528"
"608.796","608.614","608.67","175937.682","175937.888","175935.528"
"608.796","608.614","608.67","175937.682","175937.888","175935.528"
"608.796","608.614","608.67","175937.682","175937.888","175935.797"
"608.796","608.614","608.67","175937.682","175937.888","175935.797"
"608.796","608.614","608.67","175937.682","175937.888","175935.797"
"608.796","608.614","608.67","175937.682","175937.888","175935.797"
"608.796","608.614","608.67","175938.107","175937.888","175935.797"
"608.796","608.614","608.67","175938.107","175937.888","175936.091"
"608.796","608.614","608.67","175938.107","175937.888","175936.091"
"608.796","608.614","608.67","175938.526","175938.002","175936.091"
"608.796","608.614","608.67","175938.526","175938.002","175936.091"
"608.796","608.614","608.67","175938.942","175938.002","175936.091"
"608.796","608.614","608.67","175938.942","175938.097","175936.091"
"608.796","608.614","608.67","175939.355","175938.097","175936.415"
"608.796","608.614","608.67","175939.355","175938.097","175936.743"
"608.796","608.614","608.67","175939.355","175938.097","175936.743"
"608.796","608.614","608.67","175939.355","175938.097","175937.079"
"608.796","608.614","608.67","175939.355","175938.097","175937.079"
"608.796","608.614","608.67","175939.355","175938.097","175937.079"
"608.796","608.614","608.67","175939.355","175938.097","175937.079"
"608.796","608.614","608.67","175939.355","175938.097","175937.079"
"608.796","608.614","608.67","175939.355","175938.097","175937.079"
"608.796","608.614","608.67","175939.355","175938.097","175937.079"
"608.796","608.614","608.67","175939.74","175938.097","175937.079"
"608.796","608.614","608.661","175939.74","175938.097","175937.079"
"608.796","608.614","608.652","175940.12","175938.097","175937.079"
"608.796","608.614","608.643","175940.12","175938.097","175937.079"
"608.796","608.614","608.633","175940.12","175938.097","175937.079"
"608.796","608.614","608.623","175940.12","175938.097","175937.079"
"608.796","608.614","608.623","175940.12","175938.097","175937.079"
"608.796","608.614","608.623","175940.12","175938.097","175937.467"
"608.796","608.614","608.623","175940.12","175938.097","175937.858"
"608.796","608.614","608.623","175940.12","175938.097","175937.858"
"608.796","608.614","608.623","175940.12","175938.097","175937.858"
"608.796","608.614","608.623","175940.12","175938.097","175937.858"
"608.796","608.614","608.623","175940.12","175938.097","175937.858"
"608.796","608.614","608.623","175940.12","175938.097","175938.263"
"608.796","608.614","608.611","175940.12","175938.097","175938.263"
"608.796","608.614","608.611","175940.12","175938.097","175938.672"
"608.796","608.614","608.611","175940.12","175938.185","175938.672"
"608.796","608.614","608.611","175940.12","175938.185","175938.672"
"608.796","608.614","608.611","175940.12","175938.185","175938.672"
"608.796","608.614","608.611","175940.12","175938.185","175938.672"
"608.796","608.614","608.611","175940.425","175938.185","175938.672"
"608.796","608.614","608.611","175940.425","175938.185","175938.672"
"608.796","608.614","608.611","175940.425","175938.185","175938.672"
"608.796","608.614","608.611","175940.425","175938.185","175938.672"
"608.796","608.614","608.611","175940.425","175938.185","175938.672"
"608.796","608.614","608.611","175940.425","175938.185","175938.672"
"608.796","608.614","608.611","175940.425","175938.185","175938.672"
"608.796","608.614","608.611","175940.425","175938.185","175938.672"
"608.796","608.614","608.611","175940.425","175938.35","175939.102"
"608.796","608.614","608.611","175940.425","175938.35","175939.532"
"608.796","608.614","608.611","175940.425","175938.35","175939.532"
"608.796","608.614","608.611","175940.425","175938.35","175939.532"
"608.796","608.614","608.611","175940.425","175938.35","175939.532"
"608.796","608.614","608.611","175940.425","175938.35","175939.532"
"608.796","608.614","608.611","175940.425","175938.35","175939.532"
"608.796","608.614","608.611","175940.425","175938.35","175939.532"
"608.796","608.614","608.611","175940.425","175938.35","175939.532"
"608.796","608.614","608.611","175940.425","175938.35","175939.532"
"608.796","608.614","608.611","175940.425","175938.35","175939.966"
"608.796","608.614","608.611","175940.425","175938.35","175940.399"
"608.796","608.615","608.611","175940.425","175938.35","175940.399"
"608.796","608.615","608.611","175940.425","175938.35","175940.399"
"608.796","608.615","608.611","175940.425","175938.35","175940.399"
"608.796","608.615","608.611","175940.425","175938.35","175940.399"
"608.796","608.615","608.611","175940.425","175938.35","175940.399"
"608.796","608.615","608.611","175940.425","175938.35","175940.399"
"608.796","608.615","608.611","175940.425","175938.35","175940.399"
"608.796","608.615","608.611","175940.577","175938.35","175940.399"
"608.796","608.615","608.591","175940.577","175938.35","175940.399"
"608.796","608.615","608.591","175940.577","175938.35","175940.399"
"608.796","608.615","608.591","175940.577","175938.35","175940.399"
"608.796","608.615","608.591","175940.577","175938.35","175940.399"
"608.796","608.615","608.591","175940.577","175938.35","175940.399"
"608.796","608.615","608.591","175940.577","175938.35","175940.399"
"608.796","608.615","608.591","175940.577","175938.35","175940.399"
"608.796","608.615","608.591","175940.577","175938.35","175940.399"
"608.796","608.615","608.591","175940.577","175938.35","175940.399"
"608.796","608.615","608.591","175940.577","175938.35","175940.399"
"608.796","608.615","608.591","175940.577","175938.35","175940.399"
"608.796","608.615","608.591","175940.577","175938.35","175940.399"
"608.796","608.615","608.591","175940.643","175938.35","175940.399"
"608.796","608.615","608.591","175940.643","175938.35","175940.399"
"608.796","608.615","608.591","175940.643","175938.35","175940.399"
"608.796","608.615","608.591","175940.643","175938.35","175940.399"
"608.796","608.615","608.591","175940.643","175938.35","175940.792"
"608.796","608.615","608.591","175940.643","175938.35","175940.792"
"608.796","608.615","608.591","175940.643","175938.35","175940.792"
"608.796","608.615","608.591","175940.643","175938.35","175940.792"
"608.796","608.615","608.591","175940.643","175938.35","175940.792"
"608.796","608.615","608.591","175940.643","175938.35","175940.792"
"608.796","608.615","608.591","175940.643","175938.35","175940.792"
"608.796","608.615","608.591","175940.643","175938.35","175940.792"
"608.796","608.615","608.591","175940.643","175938.35","175940.792"
"608.796","608.615","608.591","175940.643","175938.35","175940.792"
"608.796","608.615","608.569","175940.643","175938.35","175940.792"
"608.796","608.615","608.548","175940.643","175938.35","175940.792"
"608.796","608.615","608.548","175940.643","175938.35","175940.792"
"608.796","608.603","608.548","175940.643","175938.35","175941.141"
"608.796","608.603","608.548","175940.643","175938.35","175941.141"
"608.796","608.603","608.548","175940.643","175938.35","175941.141"
"608.796","608.603","608.548","175940.643","175938.35","175941.141"
"608.796","608.603","608.548","175940.643","175938.35","175941.141"
"608.796","608.603","608.526","175940.643","175938.35","175941.141"
"608.796","608.603","608.526","175940.643","175938.35","175941.463"
"608.796","608.603","608.526","175940.643","175938.763","175941.463"
"608.796","608.603","608.526","175940.643","175938.763","175941.463"
"608.796","608.603","608.526","175940.643","175938.763","175941.463"
"608.796","608.603","608.526","175940.643","175938.763","175941.463"
"608.796","608.603","608.526","175940.643","175938.763","175941.762"
"608.796","608.603","608.526","175940.643","175938.763","175941.762"
"608.796","608.603","608.526","175940.643","175938.763","175941.762"
"608.796","608.603","608.526","175940.643","175938.763","175941.762"
"608.796","608.603","608.526","175940.643","175938.763","175941.762"
"608.796","608.603","608.526","175940.643","175938.763","175941.762"
"608.796","608.603","608.526","175940.643","175939.191","175941.762"
"608.796","608.603","608.526","175940.643","175939.191","175941.762"
"608.796","608.603","608.526","175940.817","175939.191","175941.762"
"608.796","608.603","608.526","175940.817","175939.191","175941.762"
"608.796","608.603","608.526","175940.817","175939.191","175941.762"
"608.796","608.603","608.526","175940.817","175939.191","175941.762"
"608.796","608.603","608.526","175940.817","175939.191","175941.762"
"608.796","608.603","608.526","175940.817","175939.191","175941.762"
"608.796","608.586","608.526","175940.817","175939.191","175941.762"
"608.796","608.586","608.507","175940.817","175939.191","175941.762"
"608.796","608.586","608.507","175940.817","175939.191","175941.762"
"608.796","608.586","608.488","175940.817","175939.191","175941.762"
"608.796","608.586","608.488","175940.817","175939.191","175941.762"
"608.796","608.586","608.488","175940.817","175939.191","175941.762"
"608.796","608.586","608.488","175940.817","175939.191","175941.762"
"608.796","608.586","608.488","175940.817","175939.191","175941.762"
"608.796","608.586","608.488","175940.817","175939.191","175941.762"
"608.796","608.586","608.488","175940.817","175939.191","175941.93"
"608.796","608.586","608.488","175940.817","175939.191","175941.93"
"608.796","608.586","608.488","175940.817","175939.618","175941.93"
"608.796","608.586","608.488","175940.817","175939.618","175941.93"
"608.796","608.586","608.488","175940.817","175940.043","175941.93"
"608.796","608.586","608.488","175940.817","175940.043","175941.93"
"608.796","608.586","608.488","175941.11","175940.043","175941.93"
"608.796","608.586","608.488","175941.11","175940.464","175941.93"
"608.796","608.586","608.488","175941.11","175940.464","175941.93"
"608.796","608.586","608.488","175941.11","175940.464","175941.93"
"608.796","608.586","608.488","175941.11","175940.464","175941.93"
"608.796","608.586","608.488","175941.427","175940.464","175941.93"
"608.796","608.586","608.488","175941.427","175940.464","175941.93"
"608.796","608.586","608.488","175941.427","175940.464","175941.93"
"608.796","608.586","608.488","175941.427","175940.464","175941.93"
"608.796","608.586","608.488","175941.427","175940.464","175941.93"
"608.796","608.586","608.488","175941.427","175940.464","175941.93"
"608.796","608.586","608.488","175941.427","175940.464","175941.93"
"608.796","608.586","608.488","175941.427","175940.464","175941.93"
"608.796","608.586","608.488","175941.427","175940.464","175941.93"
"608.796","608.586","608.488","175941.427","175940.464","175941.93"
"608.796","608.586","608.488","175941.427","175940.464","175941.93"
"608.796","608.586","608.488","175941.427","175940.85","175941.93"
"608.796","608.586","608.488","175941.427","175940.85","175941.93"
"608.796","608.586","608.488","175941.427","175940.85","175941.93"
"608.796","608.586","608.488","175941.427","175940.85","175941.93"
"608.796","608.586","608.488","175941.427","175940.85","175941.93"
"608.796","608.586","608.488","175941.427","175940.85","175941.93"
"608.796","608.586","608.488","175941.427","175940.85","175941.93"
"608.796","608.586","608.488","175941.427","175941.212","175941.955"
"608.796","608.586","608.488","175941.427","175941.212","175941.955"
"608.796","608.586","608.488","175941.427","175941.212","175941.955"
"608.796","608.586","608.488","175941.427","175941.212","175941.955"
"608.796","608.586","608.488","175941.427","175941.212","175941.955"
"608.796","608.586","608.488","175941.427","175941.212","175941.955"
"608.796","608.586","608.488","175941.427","175941.212","175941.955"
"608.796","608.586","608.488","175941.834","175941.212","175941.955"
"608.796","608.564","608.488","175941.834","175941.212","175941.955"
"608.796","608.564","608.488","175941.834","175941.536","175941.955"
"608.796","608.564","608.488","175941.834","175941.536","175941.955"
"608.796","608.564","608.488","175941.834","175941.536","175941.955"
"608.796","608.564","608.488","175941.834","175941.536","175941.955"
"608.796","608.564","608.488","175941.834","175941.536","175941.955"
"608.796","608.564","608.488","175941.834","175941.536","175941.955"
"608.796","608.564","608.488","175941.834","175941.536","175941.955"
"608.796","608.564","608.482","175941.834","175941.536","175941.955"
"608.796","608.564","608.482","175941.834","175941.536","175941.955"
"608.796","608.564","608.482","175941.834","175941.536","175941.955"
"608.796","608.564","608.482","175941.834","175941.536","175941.955"
"608.796","608.564","608.482","175941.834","175941.536","175941.955"
"608.796","608.564","608.482","175941.834","175941.536","175941.955"
"608.796","608.564","608.482","175942.264","175941.536","175941.955"
"608.796","608.564","608.482","175942.264","175941.536","175941.955"
"608.796","608.564","608.482","175942.264","175941.536","175941.955"
"608.796","608.564","608.482","175942.264","175941.78","175941.955"
"608.796","608.564","608.482","175942.264","175941.78","175941.955"
"608.796","608.564","608.482","175942.264","175941.78","175941.955"
"608.796","608.564","608.482","175942.264","175941.78","175941.955"
"608.796","608.564","608.482","175942.264","175941.78","175941.955"
"608.796","608.564","608.482","175942.698","175941.78","175941.955"
"608.796","608.564","608.482","175942.698","175941.78","175941.955"
"608.796","608.564","608.482","175942.698","175941.78","175941.955"
"608.796","608.564","608.482","175942.698","175941.78","175941.955"
"608.796","608.564","608.482","175942.698","175941.78","175941.955"
"608.796","608.564","608.482","175942.698","175941.965","175941.955"
"608.796","608.564","608.482","175942.698","175942.143","175941.955"
"608.796","608.564","608.482","175942.698","175942.143","175941.955"
"608.796","608.564","608.482","175942.698","175942.143","175942.218"
"608.796","608.564","608.482","175942.698","175942.143","175942.218"
"608.796","608.564","608.482","175942.698","175942.296","175942.493"
"608.796","608.564","608.482","175942.698","175942.296","175942.493"
"608.796","608.564","608.482","175942.698","175942.296","175942.493"
"608.796","608.564","608.482","175942.698","175942.296","175942.493"
"608.796","608.564","608.482","175942.698","175942.296","175942.493"
"608.796","608.564","608.482","175943.12","175942.296","175942.493"
"608.796","608.564","608.482","175943.12","175942.296","175942.493"
"608.796","608.564","608.482","175943.12","175942.404","175942.493"
"608.796","608.564","608.482","175943.12","175942.506","175942.493"
"608.796","608.564","608.482","175943.12","175942.506","175942.493"
"608.796","608.564","608.482","175943.12","175942.506","175942.493"
"608.82","608.564","608.482","175943.529","175942.506","175942.493"
"608.82","608.564","608.482","175943.529","175942.506","175942.493"
"608.82","608.564","608.488","175943.529","175942.506","175942.493"
"608.82","608.564","608.488","175943.529","175942.506","175942.833"
"608.82","608.564","608.488","175943.529","175942.506","175942.833"
"608.82","608.564","608.488","175943.529","175942.506","175942.833"
"608.82","608.564","608.488","175943.529","175942.506","175942.833"
"608.82","608.564","608.488","175943.529","175942.506","175942.833"
"608.82","608.564","608.488","175943.529","175942.506","175942.833"
"608.82","608.564","608.488","175943.529","175942.506","175942.833"
"608.82","608.564","608.488","175943.529","175942.506","175943.202"
"608.82","608.564","608.488","175943.529","175942.506","175943.202"
"608.82","608.564","608.488","175943.529","175942.506","175943.202"
"608.82","608.564","608.488","175943.529","175942.506","175943.202"
"608.82","608.564","608.488","175943.529","175942.506","175943.202"
"608.82","608.564","608.488","175943.529","175942.506","175943.202"
"608.82","608.564","608.488","175943.529","175942.506","175943.202"
"608.82","608.564","608.488","175943.529","175942.506","175943.202"
"608.82","608.564","608.488","175943.529","175942.506","175943.202"
"608.82","608.564","608.488","175943.529","175942.506","175943.202"
"608.82","608.564","608.488","175943.529","175942.506","175943.202"
"608.82","608.564","608.5","175943.529","175942.506","175943.202"
"608.82","608.564","608.5","175943.529","175942.506","175943.202"
"608.82","608.564","608.5","175943.529","175942.506","175943.202"
"608.82","608.564","608.5","175943.529","175942.506","175943.202"
"608.82","608.564","608.5","175943.529","175942.506","175943.202"
"608.82","608.564","608.5","175943.529","175942.506","175943.202"
"608.82","608.564","608.5","175943.529","175942.506","175943.202"
"608.82","608.564","608.5","175943.529","175942.506","175943.202"
"608.844","608.564","608.5","175943.529","175942.506","175943.202"
"608.844","608.564","608.5","175943.529","175942.506","175943.202"
"608.844","608.564","608.5","175943.529","175942.506","175943.202"
"608.844","608.564","608.515","175943.529","175942.506","175943.626"
"608.844","608.564","608.515","175943.529","175942.506","175943.626"
"608.844","608.564","608.515","175943.529","175942.506","175943.626"
"608.844","608.564","608.515","175943.529","175942.506","175943.626"
"608.844","608.564","608.515","175943.529","175942.506","175943.626"
"608.844","608.564","608.515","175943.529","175942.506","175943.626"
"608.844","608.564","608.515","175943.529","175942.506","175943.626"
"608.844","608.564","608.515","175943.529","175942.506","175943.626"
"608.844","608.564","608.515","175943.529","175942.506","175943.626"
"608.844","608.564","608.515","175943.529","175942.506","175944.058"
"608.844","608.564","608.515","175943.529","175942.506","175944.058"
"608.844","608.564","608.515","175943.529","175942.506","175944.058"
"608.844","608.564","608.515","175943.529","175942.506","175944.058"
"608.844","608.564","608.515","175943.529","175942.506","175944.058"
"608.844","608.564","608.515","175943.529","175942.506","175944.058"
"608.844","608.564","608.515","175943.529","175942.506","175944.058"
"608.844","608.564","608.515","175943.529","175942.506","175944.058"
"608.844","608.564","608.515","175943.529","175942.506","175944.058"
"608.844","608.564","608.515","175943.529","175942.506","175944.058"
"608.844","608.564","608.515","175943.529","175942.506","175944.49"
"608.844","608.564","608.515","175943.529","175942.506","175944.921"
"608.844","608.564","608.515","175943.529","175942.506","175944.921"
"608.844","608.564","608.515","175943.529","175942.506","175944.921"
"608.844","608.564","608.515","175943.529","175942.506","175944.921"
"608.844","608.564","608.515","175943.529","175942.506","175944.921"
"608.844","608.564","608.515","175943.529","175942.506","175944.921"
"608.844","608.564","608.515","175943.529","175942.506","175944.921"
"608.844","608.564","608.515","175943.529","175942.506","175944.921"
"608.844","608.564","608.515","175943.529","175942.506","175944.921"
"608.844","608.564","608.535","175943.529","175942.506","175944.921"
"608.844","608.564","608.535","175943.529","175942.506","175944.921"
"608.844","608.564","608.535","175943.529","175942.506","175944.921"
"608.844","608.564","608.535","175943.529","175942.821","175944.921"
"608.844","608.564","608.535","175943.529","175942.821","175944.921"
"608.844","608.564","608.535","175943.529","175943.145","175944.921"
"608.844","608.564","608.556","175943.529","175943.474","175944.921"
"608.844","608.564","608.556","175943.529","175943.474","175944.921"
"608.844","608.571","608.556","175943.529","175943.474","175944.921"
"608.844","608.571","608.556","175943.529","175943.474","175944.921"
"608.844","608.571","608.577","175943.529","175943.819","175944.921"
"608.844","608.571","608.577","175943.529","175944.169","175944.921"
"608.844","608.571","608.577","175943.529","175944.169","175944.921"
"608.844","608.571","608.577","175943.529","175944.169","175944.921"
"608.844","608.571","608.577","175943.529","175944.169","175944.921"
"608.844","608.571","608.577","175943.529","175944.169","175945.305"
"608.844","608.571","608.577","175943.529","175944.169","175945.305"
"608.844","608.571","608.577","175943.529","175944.169","175945.305"
"608.844","608.571","608.577","175943.529","175944.169","175945.305"
"608.844","608.571","608.577","175943.529","175944.169","175945.305"
"608.844","608.571","608.577","175943.529","175944.169","175945.305"
"608.844","608.571","608.577","175943.529","175944.169","175945.305"
"608.844","608.571","608.577","175943.529","175944.169","175945.305"
"608.844","608.571","608.577","175943.529","175944.169","175945.305"
"608.844","608.571","608.577","175943.529","175944.169","175945.305"
"608.844","608.571","608.577","175943.529","175944.169","175945.305"
"608.844","608.571","608.577","175943.529","175944.169","175945.305"
"608.844","608.571","608.577","175943.529","175944.169","175945.305"
"608.844","608.571","608.577","175943.529","175944.169","175945.305"
"608.844","608.571","608.577","175943.529","175944.169","175945.637"
"608.844","608.571","608.577","175943.529","175944.169","175945.637"
"608.844","608.571","608.577","175943.529","175944.169","175945.637"
"608.844","608.571","608.577","175943.529","175944.169","175945.637"
"608.844","608.571","608.577","175943.529","175944.169","175945.637"
"608.844","608.571","608.577","175943.529","175944.169","175945.637"
"608.844","608.571","608.577","175943.646","175944.169","175945.637"
"608.844","608.571","608.577","175943.646","175944.169","175945.637"
"608.844","608.571","608.598","175943.646","175944.169","175945.637"
"608.844","608.571","608.598","175943.646","175944.169","175945.637"
"608.844","608.571","608.598","175943.646","175944.169","175945.637"
"608.844","608.586","608.598","175943.646","175944.169","175945.637"
"608.844","608.586","608.598","175943.646","175944.169","175945.637"
"608.844","608.586","608.598","175943.646","175944.169","175945.637"
"608.844","608.586","608.598","175943.646","175944.169","175945.637"
"608.844","608.602","608.598","175943.646","175944.169","175945.637"
"608.844","608.602","608.598","175943.646","175944.169","175945.888"
"608.844","608.602","608.598","175943.646","175944.169","175945.888"
"608.844","608.602","608.598","175943.646","175944.169","175945.888"
"608.844","608.602","608.598","175943.646","175944.169","175945.888"
"608.844","608.602","608.598","175943.646","175944.169","175945.888"
"608.844","608.602","608.598","175943.646","175944.169","175945.888"
"608.844","608.602","608.598","175943.646","175944.169","175945.888"
"608.844","608.602","608.598","175943.646","175944.169","175945.888"
"608.844","608.602","608.598","175943.646","175944.169","175945.888"
"608.844","608.602","608.598","175943.646","175944.169","175945.888"
"608.844","608.602","608.598","175943.646","175944.601","175945.888"
"608.844","608.602","608.598","175943.646","175944.601","175945.888"
"608.844","608.602","608.598","175943.646","175945.031","175945.888"
"608.844","608.602","608.598","175943.646","175945.031","175945.888"
"608.844","608.602","608.616","175943.646","175945.031","175945.888"
"608.844","608.602","608.616","175943.646","175945.031","175945.888"
"608.844","608.602","608.616","175943.646","175945.031","175946.044"
"608.844","608.602","608.616","175943.646","175945.031","175946.044"
"608.844","608.602","608.616","175943.646","175945.031","175946.044"
"608.844","608.602","608.616","175943.646","175945.031","175946.044"
"608.844","608.622","608.616","175943.646","175945.031","175946.044"
"608.844","608.622","608.616","175943.646","175945.031","175946.044"
"608.844","608.622","608.616","175943.646","175945.031","175946.044"
"608.844","608.622","608.632","175943.646","175945.031","175946.044"
"608.844","608.622","608.632","175943.958","175945.031","175946.044"
"608.844","608.622","608.648","175943.958","175945.031","175946.044"
"608.844","608.622","608.648","175943.958","175945.443","175946.044"
"608.844","608.622","608.648","175943.958","175945.443","175946.044"
"608.844","608.622","608.648","175943.958","175945.443","175946.044"
"608.844","608.622","608.648","175943.958","175945.443","175946.044"
"608.844","608.622","608.648","175943.958","175945.443","175946.044"
"608.844","608.622","608.648","175943.958","175945.443","175946.044"
"608.844","608.622","608.648","175943.958","175945.443","175946.044"
"608.844","608.622","608.648","175943.958","175945.443","175946.044"
"608.844","608.622","608.648","175943.958","175945.443","175946.044"
"608.844","608.622","608.648","175943.958","175945.443","175946.044"
"608.844","608.622","608.648","175943.958","175945.443","175946.044"
"608.844","608.622","608.648","175943.958","175945.443","175946.044"
"608.844","608.622","608.648","175943.958","175945.443","175946.044"
"608.844","608.622","608.648","175943.958","175945.443","175946.044"
"608.844","608.622","608.648","175943.958","175945.443","175946.044"
