"Ia","Ib","Ic","Ua","Ub","Uc"
"5325.809","-7465.083","2143.038","91234.549","-2545.402","-88700.853"
"5408.718","-7439.257","2026.75","90453.709","-901.676","-89567.873"
"5496.505","-7404.823","1910.462","89672.868","742.049","-90348.191"
"5579.414","-7370.388","1794.174","88805.267","2385.775","-91128.509"
"5662.323","-7335.954","1673.579","87937.666","3942.99","-91908.827"
"5745.233","-7301.519","1557.29","87070.065","5586.716","-92689.146"
"5823.265","-7262.781","1436.695","86202.464","7230.442","-93382.761"
"5901.297","-7219.738","1320.407","85248.103","8874.168","-94163.08"
"5979.33","-7176.695","1199.812","84293.741","10517.894","-94769.994"
"6052.485","-7133.652","1079.217","83339.38","12075.108","-95463.609"
"6125.64","-7090.609","962.928","82385.019","13718.834","-96070.523"
"6198.795","-7038.957","842.333","81343.898","15362.56","-96677.438"
"6271.951","-6991.61","721.738","80302.777","17006.286","-97284.351"
"6340.229","-6939.958","601.143","79261.656","18563.501","-97891.265"
"6408.507","-6888.306","480.548","78220.534","20207.227","-98411.477"
"6471.909","-6832.351","359.953","77092.653","21764.441","-98931.689"
"6535.31","-6776.395","239.357","76051.532","23408.167","-99365.199"
"6598.711","-6720.439","118.762","74923.651","24965.381","-99885.411"
"6662.112","-6660.179","-1.832","73795.769","26522.595","-100318.921"
"6720.637","-6599.918","-122.427","72581.128","28079.81","-100752.431"
"6779.161","-6535.354","-243.022","71453.247","29723.536","-101099.24"
"6832.808","-6470.789","-363.617","70238.605","31280.75","-101446.047"
"6891.332","-6406.225","-484.212","69023.964","32837.964","-101792.855"
"6940.102","-6337.356","-604.808","67809.322","34308.666","-102139.664"
"6993.75","-6268.487","-725.403","66507.921","35865.881","-102399.769"
"7042.52","-6199.619","-845.998","65293.28","37423.095","-102659.876"
"7091.29","-6126.445","-966.593","63991.878","38893.797","-102919.981"
"7135.183","-6053.272","-1082.881","62690.477","40451.011","-103180.087"
"7179.076","-5975.795","-1203.476","61389.075","41921.714","-103353.491"
"7222.97","-5898.318","-1324.072","60087.674","43392.416","-103526.896"
"7261.986","-5820.84","-1440.36","58699.512","44863.118","-103613.598"
"7301.002","-5743.363","-1560.955","57398.11","46333.821","-103787.001"
"7340.018","-5661.581","-1677.243","56009.949","47804.523","-103873.703"
"7374.157","-5579.799","-1797.838","54621.787","49275.225","-103873.703"
"7408.296","-5493.713","-1914.127","53233.626","50659.416","-103960.405"
"7437.559","-5407.627","-2030.415","51845.464","52130.118","-103960.405"
"7466.821","-5321.541","-2146.703","50370.542","53514.308","-103960.405"
"7496.083","-5235.455","-2262.991","48982.381","54898.499","-103873.703"
"7525.345","-5145.065","-2374.972","47507.459","56282.689","-103787.001"
"7549.73","-5054.675","-2491.26","46032.537","57666.879","-103700.299"
"7569.238","-4964.284","-2603.242","44557.616","59051.07","-103613.598"
"7588.746","-4869.59","-2719.53","43082.694","60348.748","-103440.193"
"7608.254","-4779.2","-2831.511","41607.772","61646.427","-103266.789"
"7627.762","-4684.505","-2943.492","40132.851","62944.105","-103093.386"
"7642.393","-4585.506","-3055.474","38571.169","64241.784","-102919.981"
"7652.147","-4490.811","-3163.148","37096.247","65539.462","-102659.876"
"7661.901","-4391.813","-3275.129","35534.565","66837.141","-102399.769"
"7671.655","-4288.509","-3382.803","34059.644","68048.307","-102052.962"
"7681.41","-4189.51","-3490.478","32497.962","69259.474","-101706.153"
"7686.287","-4086.207","-3598.152","30936.28","70470.641","-101359.345"
"7691.164","-3987.208","-3705.826","29374.598","71681.807","-101012.537"
"7691.164","-3879.601","-3809.193","27812.916","72806.462","-100665.73"
"7691.164","-3776.298","-3912.561","26251.235","74017.629","-100232.219"
"7686.287","-3672.994","-4015.928","24602.793","75142.283","-99798.709"
"7686.287","-3565.387","-4119.295","23041.111","76266.938","-99278.497"
"7676.533","-3457.779","-4222.662","21479.429","77391.593","-98844.987"
"7671.655","-3350.172","-4321.723","19830.987","78429.735","-98324.775"
"7661.901","-3238.26","-4420.783","18269.305","79467.878","-97717.862"
"7647.27","-3130.653","-4519.843","16620.863","80506.021","-97197.65"
"7637.516","-3018.741","-4614.597","15059.182","81544.164","-96590.736"
"7618.008","-2906.829","-4713.657","13410.74","82582.307","-95983.821"
"7603.377","-2794.917","-4808.41","11762.298","83533.938","-95290.205"
"7583.869","-2683.005","-4898.857","10113.856","84485.568","-94683.292"
"7564.361","-2571.094","-4993.61","8552.174","85437.199","-93989.675"
"7539.976","-2454.878","-5084.056","6903.732","86388.83","-93296.06"
"7515.591","-2338.661","-5174.503","5255.29","87253.949","-92515.741"
"7486.329","-2226.75","-5264.949","3606.848","88119.068","-91822.125"
"7461.944","-2110.534","-5351.089","2045.167","88984.187","-91041.807"
"7427.804","-1994.317","-5437.228","396.725","89849.306","-90174.787"
"7398.542","-1878.101","-5523.367","-1251.716","90627.913","-89394.469"
"7364.403","-1757.581","-5605.2","-2900.158","91406.52","-88527.449"
"7325.387","-1641.365","-5687.032","-4548.6","92185.127","-87660.429"
"7291.248","-1520.844","-5768.865","-6110.282","92963.735","-86793.41"
"7252.232","-1404.628","-5846.39","-7758.724","93655.83","-85839.688"
"7208.339","-1284.108","-5923.916","-9407.166","94347.925","-84972.667"
"7164.445","-1167.892","-6001.441","-11055.607","95040.02","-84018.945"
"7120.552","-1047.371","-6074.66","-12617.289","95645.604","-82978.521"
"7076.659","-926.851","-6147.878","-14265.731","96337.699","-82024.799"
"7027.889","-806.331","-6221.097","-15914.173","96856.77","-80984.375"
"6979.119","-685.81","-6290.008","-17475.855","97462.353","-79943.952"
"6925.471","-565.29","-6358.92","-19124.297","98067.937","-78903.528"
"6871.824","-444.769","-6427.831","-20685.979","98587.008","-77863.104"
"6818.177","-324.249","-6492.436","-22334.42","99106.079","-76735.977"
"6759.653","-203.729","-6557.04","-23896.102","99538.639","-75695.553"
"6701.129","-83.208","-6617.338","-25457.784","99971.198","-74481.726"
"6642.604","37.311","-6677.635","-27019.466","100403.758","-73354.599"
"6579.203","157.832","-6737.933","-28667.908","100836.318","-72227.473"
"6515.802","278.352","-6793.924","-30229.59","101268.877","-71013.646"
"6452.4","398.872","-6849.914","-31791.271","101614.925","-69799.817"
"6384.122","519.393","-6905.905","-33352.953","101960.972","-68585.99"
"6315.844","639.913","-6957.588","-34827.875","102220.508","-67372.161"
"6247.566","760.434","-7009.272","-36389.557","102480.044","-66158.334"
"6174.41","880.954","-7056.649","-37951.238","102739.579","-64857.803"
"6101.255","1001.474","-7104.025","-39426.16","102999.115","-63557.273"
"6028.1","1117.69","-7147.095","-40901.082","103172.139","-62256.743"
"5954.944","1238.211","-7190.165","-42462.764","103345.163","-60956.213"
"5876.912","1358.731","-7233.234","-43937.685","103518.186","-59655.683"
"5798.88","1474.947","-7271.997","-45412.607","103691.21","-58268.452"
"5715.97","1595.468","-7310.76","-46887.529","103777.722","-56881.219"
"5637.938","1711.684","-7349.523","-48275.69","103864.234","-55580.689"
"5555.029","1827.9","-7383.978","-49750.612","103864.234","-54193.457"
"5467.242","1948.42","-7414.127","-51138.774","103950.746","-52719.523"
"5384.333","2064.636","-7448.583","-52613.695","103950.746","-51332.291"
"5296.547","2180.853","-7474.425","-54001.857","103950.746","-49945.059"
"5208.76","2297.069","-7504.574","-55390.019","103864.234","-48471.126"
"5120.974","2408.98","-7530.415","-56778.18","103777.722","-46997.191"
"5028.311","2525.197","-7551.95","-58079.582","103691.21","-45609.96"
"4935.647","2637.108","-7573.485","-59467.743","103518.186","-44136.025"
"4842.984","2749.02","-7595.02","-60769.145","103431.675","-42575.39"
"4750.321","2865.236","-7612.248","-62070.546","103258.651","-41101.455"
"4652.78","2977.148","-7629.476","-63371.948","102999.115","-39627.522"
"4555.24","3084.756","-7642.397","-64673.349","102826.091","-38066.885"
"4457.699","3196.667","-7655.318","-65974.751","102566.556","-36592.952"
"4360.159","3304.275","-7663.931","-67189.392","102220.508","-35032.315"
"4257.741","3416.187","-7672.545","-68490.794","101960.972","-33471.679"
"4160.201","3523.794","-7681.159","-69705.435","101614.925","-31997.745"
"4057.784","3627.097","-7685.466","-70833.316","101268.877","-30437.109"
"3955.366","3734.705","-7689.773","-72047.958","100922.829","-28876.474"
"3848.072","3838.008","-7689.773","-73262.599","100490.27","-27229.135"
"3745.654","3945.616","-7689.773","-74390.48","100057.71","-25668.499"
"3638.36","4048.919","-7685.466","-75518.362","99625.151","-24107.863"
"3531.066","4147.918","-7681.159","-76646.243","99106.079","-22547.227"
"3423.771","4251.221","-7672.545","-77687.364","98587.008","-20899.89"
"3316.477","4350.22","-7663.931","-78815.246","98067.937","-19339.253"
"3204.305","4449.219","-7655.318","-79856.367","97548.865","-17691.915"
"3097.011","4548.218","-7642.397","-80897.488","96943.282","-16131.279"
"2984.839","4642.912","-7629.476","-81851.849","96337.699","-14483.941"
"2872.668","4737.607","-7612.248","-82892.97","95732.115","-12836.603"
"2760.496","4832.301","-7595.02","-83847.331","95126.532","-11275.967"
"2648.325","4926.996","-7573.485","-84801.692","94434.437","-9628.629"
"2531.276","5017.386","-7551.95","-85756.054","93742.342","-7981.291"
"2419.105","5112.081","-7530.415","-86623.655","93050.246","-6333.953"
"2302.056","5198.167","-7504.574","-87578.016","92271.639","-4686.615"
"2189.885","5288.557","-7474.425","-88445.617","91493.032","-3125.979"
"2072.837","5374.643","-7448.583","-89226.458","90714.425","-1478.641"
"1955.788","5460.729","-7418.434","-90094.059","89935.818","168.696"
"1838.74","5542.511","-7383.978","-90874.899","89070.699","1816.034"
"1721.691","5628.597","-7349.523","-91655.74","88205.58","3463.372"
"1604.643","5710.379","-7310.76","-92436.581","87340.461","5024.008"
"1487.594","5787.856","-7276.304","-93130.662","86475.342","6671.346"
"1365.669","5869.638","-7233.234","-93911.503","85523.711","8318.684"
"1248.62","5947.115","-7194.472","-94605.584","84658.592","9966.022"
"1126.695","6020.288","-7151.402","-95212.904","83620.449","11613.36"
"1009.646","6093.461","-7104.025","-95906.985","82668.819","13173.996"
"887.721","6166.634","-7056.649","-96514.306","81717.188","14821.334"
"770.672","6239.808","-7009.272","-97121.627","80679.045","16468.671"
"648.747","6308.676","-6957.588","-97642.187","79640.902","18029.308"
"526.821","6377.545","-6905.905","-98249.508","78602.759","19676.646"
"409.773","6442.11","-6849.914","-98770.069","77478.105","21237.282"
"287.847","6506.674","-6793.924","-99203.869","76353.45","22797.918"
"165.922","6571.239","-6737.933","-99724.43","75228.795","24445.256"
"43.996","6631.499","-6677.635","-100158.23","74104.14","26005.892"
"-73.051","6691.759","-6617.338","-100592.031","72979.486","27566.528"
"-194.977","6752.019","-6557.04","-100939.071","71768.319","29127.164"
"-316.902","6807.975","-6492.436","-101372.872","70643.664","30687.8"
"-438.828","6863.931","-6427.831","-101719.912","69432.498","32248.435"
"-555.876","6915.583","-6358.92","-101980.192","68221.331","33809.072"
"-677.802","6967.234","-6290.008","-102327.233","66923.653","35369.708"
"-799.727","7018.886","-6221.097","-102587.513","65712.486","36930.344"
"-916.776","7066.233","-6147.878","-102847.793","64414.808","38404.278"
"-1038.701","7113.58","-6074.66","-103108.074","63117.129","39964.914"
"-1155.75","7160.928","-6001.441","-103281.594","61819.451","41438.848"
"-1277.675","7203.971","-5923.916","-103455.114","60521.772","42912.782"
"-1394.724","7242.709","-5846.39","-103541.874","59137.582","44386.716"
"-1511.772","7281.448","-5768.865","-103715.394","57839.903","45860.65"
"-1633.698","7320.187","-5687.032","-103802.154","56455.713","47334.584"
"-1750.746","7354.621","-5605.2","-103888.914","55071.522","48808.518"
"-1867.795","7389.056","-5523.367","-103888.914","53687.332","50195.75"
"-1984.843","7423.49","-5437.228","-103888.914","52303.142","51669.684"
"-2101.892","7453.62","-5351.089","-103888.914","50832.439","53056.916"
"-2214.063","7479.446","-5264.949","-103888.914","49448.249","54444.148"
"-2331.112","7509.576","-5174.503","-103802.154","47977.547","55831.38"
"-2448.16","7531.098","-5088.363","-103715.394","46506.844","57218.612"
"-2560.331","7556.923","-4993.61","-103628.634","45036.142","58605.844"
"-2672.503","7578.445","-4903.164","-103541.874","43565.44","59906.374"
"-2784.674","7595.662","-4808.41","-103368.354","42094.737","61206.904"
"-2896.846","7612.879","-4713.657","-103194.834","40624.035","62507.434"
"-3009.017","7630.096","-4618.904","-102934.553","39066.821","63807.964"
"-3121.189","7643.009","-4519.843","-102674.273","37596.119","65108.494"
"-3228.483","7655.922","-4425.09","-102413.993","36038.904","66409.024"
"-3340.655","7664.531","-4321.723","-102153.712","34568.202","67622.852"
"-3447.949","7673.139","-4222.662","-101806.672","33010.988","68836.68"
"-3555.244","7677.444","-4123.602","-101546.392","31453.774","70050.508"
"-3662.538","7681.748","-4020.235","-101112.591","29896.559","71264.336"
"-3769.832","7686.052","-3916.868","-100765.551","28339.345","72478.164"
"-3872.25","7686.052","-3813.5","-100331.75","26695.619","73605.29"
"-3974.667","7681.748","-3705.826","-99897.95","25138.405","74732.416"
"-4077.085","7677.444","-3598.152","-99464.149","23581.191","75859.542"
"-4179.502","7673.139","-3494.784","-98943.589","21937.465","76986.668"
"-4281.92","7668.835","-3387.11","-98423.028","20380.251","78113.794"
"-4379.46","7655.922","-3275.129","-97902.468","18736.524","79154.218"
"-4481.877","7647.314","-3167.455","-97381.907","17179.31","80194.641"
"-4579.418","7634.401","-3055.474","-96774.586","15535.584","81235.066"
"-4672.081","7617.183","-2943.492","-96167.266","13891.858","82188.787"
"-4769.622","7604.271","-2831.511","-95559.945","12334.644","83229.212"
"-4862.285","7582.749","-2719.53","-94865.864","10690.918","84182.933"
"-4954.948","7565.532","-2607.549","-94171.783","9047.192","85136.656"
"-5047.612","7539.706","-2491.26","-93477.702","7403.466","86090.377"
"-5140.275","7518.185","-2379.279","-92783.622","5846.251","86957.398"
"-5228.061","7492.359","-2262.991","-92002.781","4202.525","87824.418"
"-5315.848","7462.229","-2146.703","-91221.94","2558.799","88691.438"
"-5403.634","7432.099","-2030.415","-90441.099","915.073","89558.458"
"-5486.543","7401.968","-1914.127","-89660.258","-728.652","90338.776"
"-5569.453","7367.534","-1797.838","-88792.657","-2372.378","91205.796"
"-5652.362","7333.1","-1681.55","-87925.056","-4016.104","91899.412"
"-5735.271","7294.361","-1560.955","-87057.455","-5659.83","92679.73"
"-5813.304","7255.622","-1444.667","-86189.854","-7217.045","93373.346"
"-5891.336","7216.884","-1324.072","-85235.493","-8860.771","94153.663"
"-5969.368","7173.841","-1207.783","-84281.132","-10504.497","94760.578"
"-6042.524","7130.798","-1087.188","-83326.771","-12148.223","95454.194"
"-6115.679","7083.45","-966.593","-82372.41","-13705.437","96061.107"
"-6188.834","7036.103","-845.998","-81331.288","-15349.163","96668.022"
"-6261.99","6988.756","-725.403","-80290.167","-16992.889","97274.936"
"-6330.268","6937.104","-604.808","-79249.046","-18550.104","97881.849"
"-6398.546","6885.452","-484.212","-78207.925","-20193.83","98402.062"
"-6461.947","6829.497","-363.617","-77080.044","-21751.044","98922.274"
"-6530.226","6773.541","-243.022","-76038.922","-23394.77","99355.784"
"-6588.75","6713.28","-122.427","-74911.041","-24951.984","99875.995"
"-6652.151","6657.325","-1.832","-73783.16","-26509.198","100309.506"
"-6710.675","6592.76","118.762","-72568.518","-28152.924","100743.016"
"-6769.2","6532.5","239.357","-71440.637","-29710.139","101089.824"
"-6827.724","6467.935","359.953","-70225.996","-31267.353","101436.632"
"-6881.371","6403.371","480.548","-69011.354","-32824.567","101783.439"
"-6935.018","6334.502","601.143","-67796.713","-34381.781","102130.248"
"-6983.789","6265.633","721.738","-66495.311","-35852.484","102390.354"
"-7032.559","6192.46","838.026","-65280.67","-37409.698","102650.46"
"-7081.329","6123.591","958.621","-63979.268","-38966.912","102910.566"
"-7125.222","6046.114","1079.217","-62677.867","-40437.614","103170.672"
"-7173.992","5972.941","1199.812","-61376.465","-41908.316","103344.076"
"-7213.009","5895.463","1316.1","-60075.064","-43465.531","103517.48"
"-7256.902","5817.986","1436.695","-58686.902","-44936.233","103604.182"
"-7295.918","5740.509","1552.983","-57385.501","-46406.935","103777.585"
"-7330.057","5658.727","1673.579","-55997.339","-47791.126","103864.287"
"-7364.196","5576.945","1789.867","-54609.178","-49261.828","103864.287"
"-7398.335","5490.859","1906.155","-53221.016","-50732.53","103950.989"
"-7432.474","5404.773","2026.75","-51832.854","-52116.721","103950.989"
"-7461.737","5318.687","2138.731","-50357.933","-53500.911","103950.989"
"-7486.122","5232.601","2255.019","-48969.771","-54885.101","103864.287"
"-7515.384","5142.211","2371.308","-47494.849","-56269.292","103777.585"
"-7539.769","5051.821","2487.596","-46019.928","-57653.482","103690.884"
"-7559.277","4961.43","2599.577","-44545.006","-59037.673","103604.182"
"-7583.662","4866.736","2711.558","-43070.084","-60335.351","103430.778"
"-7598.293","4772.041","2827.846","-41595.163","-61633.03","103257.374"
"-7617.801","4677.347","2939.828","-40120.241","-63017.22","103083.97"
"-7632.432","4582.652","3047.502","-38558.559","-64314.899","102910.566"
"-7647.063","4483.653","3159.483","-37083.637","-65526.065","102650.46"
"-7656.817","4384.654","3267.157","-35521.956","-66823.744","102390.354"
"-7666.571","4285.655","3379.139","-34047.034","-68034.91","102043.545"
"-7671.448","4186.656","3486.813","-32485.352","-69246.077","101783.439"
"-7676.325","4083.353","3594.487","-30923.67","-70457.244","101436.632"
"-7681.202","3980.05","3697.854","-29361.989","-71668.41","101003.122"
"-7681.202","3876.747","3805.529","-27800.307","-72879.577","100656.314"
"-7681.202","3773.444","3908.896","-26238.625","-74004.231","100222.804"
"-7681.202","3665.836","4012.263","-24590.183","-75128.886","99789.294"
"-7676.325","3562.533","4115.63","-23028.501","-76253.541","99269.082"
"-7671.448","3454.925","4214.691","-21466.819","-77378.196","98835.572"
"-7661.694","3347.318","4318.058","-19818.378","-78416.338","98315.36"
"-7651.94","3235.406","4417.118","-18256.696","-79540.993","97708.446"
"-7642.186","3127.799","4516.179","-16608.254","-80579.136","97188.234"
"-7627.555","3015.887","4610.932","-15046.572","-81530.767","96581.32"
"-7612.924","2903.975","4705.685","-13398.13","-82568.91","95974.405"
"-7593.416","2792.063","4800.439","-11749.688","-83520.54","95280.79"
"-7573.908","2680.151","4895.192","-10101.246","-84472.171","94673.876"
"-7554.4","2563.935","4989.945","-8539.565","-85423.802","93980.259"
"-7530.015","2452.023","5080.392","-6891.123","-86375.433","93286.644"
"-7505.63","2335.807","5170.838","-5242.681","-87240.552","92506.326"
"-7481.245","2223.896","5256.978","-3594.239","-88105.671","91812.71"
"-7451.983","2107.679","5347.424","-2032.557","-88970.79","91032.392"
"-7422.72","1991.463","5433.563","-384.115","-89835.909","90165.371"
"-7388.581","1870.943","5515.396","1264.326","-90614.516","89385.054"
"-7354.442","1754.727","5601.535","2912.768","-91393.123","88518.034"
"-7320.303","1638.511","5683.368","4561.21","-92171.73","87651.014"
"-7281.287","1517.99","5760.893","6122.891","-92950.338","86783.994"
"-7242.271","1401.774","5842.725","7771.333","-93642.433","85830.272"
"-7203.255","1281.254","5920.251","9419.775","-94334.528","84963.252"
"-7159.361","1165.038","5997.776","11068.217","-95026.623","84009.53"
"-7115.468","1044.517","6070.995","12629.899","-95632.206","82969.106"
"-7066.698","923.997","6144.213","14278.341","-96324.302","82015.384"
"-7017.928","803.477","6217.432","15926.783","-96929.885","80974.96"
"-6969.158","682.956","6286.343","17488.464","-97448.956","79934.536"
"-6915.51","562.436","6355.255","19136.906","-98054.54","78894.112"
"-6866.74","441.915","6419.859","20698.588","-98573.611","77853.688"
"-6808.216","321.395","6488.771","22347.03","-99092.682","76726.562"
"-6754.569","200.875","6549.069","23908.712","-99525.242","75686.138"
"-6696.044","80.354","6613.673","25470.394","-100044.313","74559.012"
"-6632.643","-40.165","6673.971","27032.075","-100476.873","73345.184"
"-6574.119","-160.686","6734.268","28680.517","-100822.92","72218.058"
"-6510.718","-281.206","6790.259","30242.199","-101255.48","71004.23"
"-6442.439","-401.726","6846.249","31803.881","-101601.528","69790.402"
"-6379.038","-522.247","6897.933","33365.563","-101947.575","68576.574"
"-6310.76","-642.767","6953.924","34840.484","-102207.111","67362.746"
"-6237.605","-763.288","7001.3","36402.166","-102553.158","66148.918"
"-6169.326","-883.808","7052.984","37963.848","-102812.694","64848.388"
"-6096.171","-1004.328","7100.361","39438.77","-102985.718","63547.858"
"-6023.016","-1120.545","7143.43","40913.691","-103245.254","62247.328"
"-5944.983","-1241.065","7186.5","42475.373","-103418.277","60946.798"
"-5866.951","-1361.585","7229.57","43950.295","-103504.789","59646.268"
"-5788.919","-1477.801","7268.333","45425.217","-103677.813","58259.036"
"-5710.886","-1598.322","7307.095","46900.138","-103764.325","56958.506"
"-5627.977","-1714.538","7345.858","48288.3","-103850.837","55571.274"
"-5545.068","-1835.058","7380.314","49763.222","-103937.349","54184.042"
"-5462.158","-1951.274","7410.463","51151.383","-103937.349","52796.81"
"-5374.372","-2067.491","7440.611","52626.305","-103937.349","51322.876"
"-5291.463","-2183.707","7470.76","54014.467","-103937.349","49935.644"
"-5198.799","-2299.923","7500.909","55402.628","-103850.837","48461.71"
"-5111.013","-2411.835","7522.444","56790.79","-103764.325","46987.776"
"-5018.35","-2528.051","7548.286","58092.191","-103677.813","45600.544"
"-4930.563","-2639.962","7569.82","59480.353","-103591.301","44126.61"
"-4837.9","-2751.874","7591.355","60781.754","-103418.277","42652.676"
"-4740.359","-2868.09","7608.583","62083.156","-103245.254","41092.04"
"-4647.696","-2980.002","7621.504","63384.557","-102985.718","39618.106"
"-4550.156","-3087.61","7638.732","64685.959","-102812.694","38057.47"
"-4452.615","-3199.521","7651.653","65987.36","-102553.158","36583.536"
"-4350.198","-3307.129","7660.267","67202.002","-102293.623","35022.9"
"-4252.657","-3419.041","7668.881","68503.403","-101947.575","33462.264"
"-4150.24","-3526.648","7677.495","69718.045","-101601.528","31988.33"
"-4047.823","-3629.951","7681.802","70845.926","-101255.48","30427.694"
"-3945.405","-3737.559","7681.802","72060.567","-100909.432","28867.058"
"-3842.988","-3840.862","7686.109","73275.209","-100476.873","27219.72"
"-3735.693","-3948.47","7681.802","74403.09","-100044.313","25659.084"
"-3633.276","-4051.773","7681.802","75530.971","-99611.754","24098.448"
"-3525.981","-4150.772","7677.495","76658.853","-99092.682","22537.812"
"-3418.687","-4254.075","7668.881","77699.974","-98660.123","20890.474"
"-3306.516","-4353.074","7660.267","78827.855","-98141.052","19329.838"
"-3199.221","-4452.073","7651.653","79868.976","-97535.468","17682.5"
"-3087.05","-4551.072","7638.732","80910.098","-97016.397","16121.864"
"-2979.755","-4645.766","7625.811","81864.459","-96410.814","14474.525"
"-2867.584","-4740.461","7608.583","82905.58","-95718.718","12827.188"
"-2755.412","-4835.155","7591.355","83859.941","-95113.135","11266.552"
"-2638.364","-4929.85","7569.82","84814.302","-94421.04","9619.214"
"-2526.192","-5020.24","7548.286","85768.663","-93728.945","7971.876"
"-2414.021","-5114.935","7526.751","86636.264","-93036.849","6324.538"
"-2296.972","-5201.021","7500.909","87590.625","-92258.242","4677.199"
"-2179.924","-5291.411","7470.76","88458.226","-91479.635","3116.564"
"-2067.752","-5377.497","7444.918","89239.067","-90701.028","1469.226"
"-1950.704","-5463.583","7410.463","90106.668","-89922.421","-178.111"
"-1833.655","-5545.365","7380.314","90887.509","-89057.302","-1825.449"
"-1716.607","-5631.451","7345.858","91668.35","-88278.695","-3472.787"
"-1594.682","-5713.233","7307.095","92449.191","-87413.576","-5033.423"
"-1477.633","-5790.71","7272.64","93143.272","-86461.945","-6680.761"
"-1360.585","-5872.492","7229.57","93924.113","-85596.826","-8328.099"
"-1243.536","-5945.665","7190.807","94618.193","-84645.195","-9975.437"
"-1121.611","-6023.142","7143.43","95225.514","-83693.564","-11622.775"
"-1004.562","-6096.315","7100.361","95919.595","-82655.421","-13183.411"
"-882.637","-6169.488","7052.984","96526.916","-81703.791","-14830.749"
"-760.711","-6242.662","7005.607","97134.236","-80665.648","-16391.385"
"-643.663","-6311.53","6953.924","97654.797","-79627.505","-18038.724"
"-521.737","-6380.399","6902.24","98175.357","-78589.362","-19686.061"
"-399.812","-6444.964","6846.249","98782.678","-77464.707","-21246.697"
"-282.763","-6509.528","6790.259","99216.479","-76426.565","-22807.333"
"-160.838","-6574.093","6734.268","99737.039","-75301.91","-24454.671"
"-38.912","-6634.353","6673.971","100170.84","-74177.255","-26015.307"
"83.012","-6694.613","6613.673","100604.64","-72966.089","-27575.943"
"200.061","-6754.873","6553.376","100951.681","-71841.434","-29136.579"
"321.986","-6810.829","6488.771","101385.481","-70630.267","-30697.215"
"443.912","-6866.785","6424.166","101732.522","-69419.101","-32257.851"
"565.837","-6918.437","6355.255","101992.802","-68207.934","-33818.488"
"682.886","-6970.088","6286.343","102339.842","-66996.768","-35379.123"
"804.811","-7021.74","6217.432","102600.123","-65699.089","-36939.759"
"921.86","-7069.087","6144.213","102860.403","-64401.41","-38413.693"
"1043.785","-7116.434","6070.995","103033.923","-63103.732","-39974.329"
"1165.711","-7159.477","5997.776","103294.203","-61806.053","-41448.263"
"1282.759","-7202.52","5920.251","103467.724","-60508.375","-42922.197"
"1399.808","-7245.563","5842.725","103554.484","-59210.696","-44396.131"
"1521.733","-7284.302","5765.2","103728.004","-57826.506","-45870.065"
"1638.782","-7323.041","5683.368","103814.764","-56442.316","-47343.999"
"1755.83","-7357.475","5601.535","103901.524","-55058.125","-48817.933"
"1872.879","-7391.91","5519.703","103901.524","-53673.935","-50205.165"
"1989.927","-7426.344","5433.563","103901.524","-52289.745","-51679.099"
"2106.976","-7456.474","5347.424","103901.524","-50905.554","-53066.331"
"2224.024","-7482.3","5261.285","103901.524","-49434.852","-54453.563"
"2336.196","-7508.126","5170.838","103814.764","-47964.149","-55840.795"
"2453.244","-7533.951","5084.699","103728.004","-46579.959","-57228.027"
"2565.416","-7559.777","4989.945","103641.244","-45109.257","-58528.557"
"2677.587","-7576.995","4899.499","103554.484","-43638.555","-59915.789"
"2794.635","-7598.516","4804.746","103380.963","-42081.34","-61216.319"
"2906.807","-7615.733","4709.992","103207.443","-40610.638","-62516.849"
"3014.101","-7632.95","4615.239","102947.163","-39139.936","-63817.379"
"3126.273","-7645.863","4516.179","102686.883","-37582.721","-65117.909"
"3238.444","-7654.472","4421.425","102426.602","-36025.507","-66418.439"
"3345.739","-7667.385","4322.365","102166.322","-34554.805","-67632.268"
"3453.033","-7675.993","4218.998","101819.282","-32997.591","-68846.095"
"3560.328","-7680.298","4119.937","101559.001","-31440.377","-70059.924"
"3667.622","-7684.602","4016.57","101125.201","-29883.162","-71273.751"
"3774.917","-7684.602","3913.203","100778.16","-28325.948","-72487.58"
"3877.334","-7688.906","3809.836","100344.36","-26768.734","-73614.705"
"3984.628","-7684.602","3702.161","99910.559","-25125.008","-74741.831"
"4087.046","-7680.298","3598.794","99476.759","-23567.794","-75868.957"
"4184.586","-7675.993","3491.12","98956.198","-22010.58","-76996.084"
"4287.004","-7667.385","3383.446","98435.638","-20366.853","-78123.209"
"4389.421","-7658.776","3271.464","97915.077","-18809.639","-79163.633"
"4486.961","-7650.168","3163.79","97394.517","-17165.913","-80204.057"
"4584.502","-7637.255","3051.809","96787.196","-15522.187","-81244.481"
"4682.042","-7620.037","2939.828","96179.875","-13964.973","-82198.203"
"4774.706","-7602.82","2827.846","95572.554","-12321.247","-83238.627"
"4867.369","-7585.603","2715.865","94878.474","-10677.521","-84192.349"
"4960.032","-7564.082","2603.884","94184.393","-9033.794","-85146.071"
"5052.696","-7542.56","2491.903","93490.312","-7476.58","-86099.793"
"5145.359","-7521.039","2375.615","92796.231","-5832.854","-86966.813"
"5233.145","-7495.213","2259.326","92015.39","-4189.128","-87833.834"
"5320.932","-7465.083","2143.038","91234.549","-2545.402","-88700.853"
"5408.718","-7434.953","2026.75","90453.709","-901.676","-89567.873"
