"Ia","Ib","Ic","Ua","Ub","Uc"
"2634.316","1256.289","1579.692","10508.079","31463.291","37991.777"
"2631.159","1219.885","1615.129","10126.419","31851.078","37785.348"
"2627.296","1183.568","1650.293","9769.573","32231.736","37569.833"
"2622.73","1147.426","1685.175","9438.758","32605.238","37345.453"
"2617.461","1111.399","1719.733","9135.219","32971.592","37112.238"
"2611.491","1075.644","1753.956","8864.009","33330.455","36870.377"
"2604.828","1040.214","1787.867","8628.401","33681.78","36619.849"
"2597.466","1005.119","1821.403","8431.581","34025.562","36360.682"
"2589.412","970.487","1854.557","8276.486","34361.834","36093.081"
"2580.658","936.403","1887.321","8165.636","34690.318","35816.881"
"2571.222","902.958","1919.663","8100.95","35010.994","35532.547"
"2561.096","870.326","1951.575","8085.775","35323.545","35239.841"
"2550.285","838.558","1983.054","8118.273","35628.221","34939.041"
"2538.791","807.862","2014.097","8195.742","35924.812","34630.335"
"2526.617","778.39","2044.705","8321.113","36213.017","34313.45"
"2513.775","750.235","2074.831","8488.062","36492.747","33988.679"
"2500.272","723.749","2104.468","8696.082","36764.252","33655.815"
"2486.106","699.056","2133.614","8944.154","37027.393","33315.473"
"2471.279","676.468","2162.267","9225.096","37281.939","32967.595"
"2455.802","656.035","2190.406","9539.488","37527.84","32611.933"
"2439.676","638.185","2218.008","9880.404","37765.09","32248.897"
"2422.913","623.057","2245.088","10246.637","37993.732","31878.81"
"2405.518","610.872","2271.63","10635.335","38213.362","31501.374"
"2387.479","602.033","2297.635","11043.882","38424.305","31117.013"
"2368.802","596.488","2323.085","11469.909","38626.283","30726.063"
"2349.516","594.34","2347.961","11911.291","38819.237","30328.172"
"2329.607","595.738","2372.277","12364.691","39003.158","29923.775"
"2309.105","600.664","2396.004","12828.467","39178.085","29513.224"
"2288.004","609.033","2419.153","13302.502","39343.904","29095.77"
"2266.293","620.706","2441.714","13785.486","39500.409","28671.991"
"2244.006","635.397","2463.669","14275.022","39647.682","28242.752"
"2221.139","652.994","2485.018","14770.104","39785.813","27807.202"
"2197.695","673.167","2505.762","15269.842","39914.596","27366.329"
"2173.676","695.772","2525.888","15772.324","40033.926","26920.113"
"2149.103","720.571","2545.398","16277.912","40143.909","26468.145"
"2123.98","747.245","2564.282","16785.995","40244.538","26011.034"
"2098.327","775.667","2582.524","17296.037","40335.715","25548.862"
"2072.143","805.559","2600.122","17806.591","40417.391","25081.741"
"2045.451","836.82","2617.076","18317.198","40489.569","24610.308"
"2018.249","869.212","2633.376","18828.378","40552.176","24134.625"
"1990.519","902.593","2649.022","19338.945","40605.29","23654.785"
"1962.314","936.905","2664.005","19848.59","40648.844","23170.915"
"1933.611","971.898","2678.313","20357.046","40682.856","22683.739"
"1904.465","1007.539","2691.953","20863.268","40707.34","22192.754"
"1874.872","1043.802","2704.922","21367.778","40722.22","21698.791"
"1844.812","1080.488","2717.212","21869.656","40727.501","21202.003"
"1814.318","1117.528","2728.823","22368.695","40723.146","20702.578"
"1783.422","1154.973","2739.748","22864.726","40709.173","20201.423"
"1752.101","1192.663","2749.979","23357.61","40685.677","19697.291"
"1720.419","1230.55","2759.528","23847.242","40652.579","19192.033"
"1688.35","1268.591","2768.385","24332.874","40609.813","18686.672"
"1655.903","1306.748","2776.545","24814.358","40557.417","18179.841"
"1623.121","1344.99","2784.01","25291.576","40495.416","17672.783"
"1590.013","1383.193","2790.775","25764.444","40423.938","17166.758"
"1556.622","1421.417","2796.833","26232.907","40342.948","16660.366"
"1522.956","1459.597","2802.188","26696.349","40252.554","16156.034"
"1489.026","1497.71","2806.841","27154.662","40152.663","15654.29"
"1454.881","1535.697","2810.79","27607.77","40043.368","15154.728"
"1420.495","1573.578","2814.037","28055.078","39924.668","14660.186"
"1385.927","1611.301","2816.58","28496.989","39796.624","14170.333"
"1351.192","1648.849","2818.416","28933.526","39659.189","13686.072"
"1316.354","1686.212","2819.546","29363.726","39512.342","13208.424"
"1281.387","1723.343","2819.97","29787.924","39356.349","12738.548"
"1246.365","1760.228","2819.687","30206.121","39191.167","12279.068"
"1211.314","1796.858","2818.698","30618.352","39016.851","11830.123"
"1176.265","1833.223","2817.002","31023.764","38833.253","11394.819"
"1141.307","1869.319","2814.596","31422.65","38640.543","10973.583"
"1106.477","1905.11","2811.483","31814.583","38438.728","10570.082"
"1071.82","1940.557","2807.663","32199.48","38227.868","10186.723"
"1037.386","1975.681","2803.137","32577.293","38008.153","9824.444"
"1003.234","2010.449","2797.911","32948.015","37779.686","9489.596"
"969.494","2044.856","2791.985","33311.68","37542.274","9181.662"
"936.174","2078.897","2785.36","33667.969","37296.131","8905.675"
"903.428","2112.544","2778.035","34016.857","37041.263","8664.907"
"871.356","2145.766","2770.013","34357.988","36777.723","8464.599"
"839.988","2178.605","2761.302","34691.636","36505.877","8305.724"
"809.611","2210.991","2751.896","35017.548","36225.299","8188.721"
"780.366","2242.963","2741.805","35335.38","35936.329","8119.828"
"752.328","2274.478","2731.022","35645.364","35639.22","8098.168"
"725.762","2305.529","2719.559","35947.261","35333.966","8124.158"
"700.768","2336.115","2707.409","36241.056","35020.78","8197.342"
"677.656","2366.233","2694.581","36526.778","34699.416","8316.432"
"656.65","2395.866","2681.082","36804.202","34370.194","8479.417"
"637.985","2424.989","2666.911","37073.012","34033.139","8683.713"
"621.898","2453.618","2652.072","37333.366","33688.319","8928.332"
"608.732","2481.735","2636.576","37585.33","33336.069","9206.098"
"598.582","2509.322","2620.431","37828.483","32976.4","9515.723"
"591.622","2536.374","2603.636","38062.953","32609.607","9855.801"
"587.983","2562.89","2586.199","38288.549","32235.388","10219.663"
"587.983","2588.852","2568.12","38505.48","31854.139","10606.219"
"591.27","2614.259","2549.402","38713.429","31465.891","11012.827"
"598.038","2639.094","2530.057","38912.308","31071.004","11437.093"
"608.176","2663.353","2510.087","39102.079","30669.45","11875.359"
"621.523","2687.037","2489.507","39282.751","30261.241","12327.207"
"637.882","2710.132","2468.326","39454.178","29846.099","12789.534"
"656.916","2732.638","2446.542","39616.522","29424.913","13262.206"
"678.501","2754.526","2424.157","39769.751","28997.675","13742.597"
"702.399","2775.802","2401.175","39913.739","28564.408","14229.548"
"728.276","2796.454","2377.624","40048.451","28124.795","14722.034"
"755.915","2816.495","2353.49","40173.899","27679.839","15220.313"
"785.21","2835.89","2328.792","40289.983","27229.136","15722.482"
"815.881","2854.659","2303.544","40396.67","26773.687","16227.844"
"847.848","2872.782","2277.734","40493.975","26313.003","16734.731"
"880.958","2890.257","2251.396","40581.823","25847.637","17243.581"
"915.073","2907.086","2224.528","40660.184","25377.134","17752.94"
"949.995","2923.26","2197.119","40728.951","24902.144","18263.302"
"985.618","2938.769","2169.207","40788.17","24422.241","18773.397"
"1021.847","2953.609","2140.794","40837.853","23938.697","19282.869"
"1058.599","2967.781","2111.899","40877.917","23451.003","19791.405"
"1095.868","2981.269","2082.505","40908.293","22959.333","20298.739"
"1133.458","2994.086","2052.636","40928.967","22464.475","20803.823"
"1171.374","3006.213","2022.299","40939.976","21966.562","21307.183"
"1209.564","3017.654","1991.538","40941.325","21465.763","21807.897"
"1247.924","3028.405","1960.331","40933.085","20962.275","22305.761"
"1286.469","3038.456","1928.705","40915.311","20457.008","22800.607"
"1325.163","3047.814","1896.662","40887.95","19950.142","23292.298"
"1363.923","3056.479","1864.186","40851.003","19441.169","23780.037"
"1402.718","3064.448","1831.336","40804.471","18931.183","24264.326"
"1441.47","3071.714","1798.115","40748.351","18420.487","24744.471"
"1480.202","3078.275","1764.532","40682.728","17909.426","25220.357"
"1518.893","3084.133","1730.62","40607.54","17399.247","25691.905"
"1557.478","3089.28","1696.385","40522.875","16889.451","26158.455"
"1595.985","3093.722","1661.837","40428.731","16381.461","26619.874"
"1634.356","3097.46","1626.985","40325.03","15875.793","27076.637"
"1672.533","3100.492","1591.873","40211.887","15372.038","27527.669"
"1710.541","3102.815","1556.543","40089.322","14872.987","27973.907"
"1748.369","3104.432","1520.971","39957.416","14377.203","28414.399"
"1785.97","3105.34","1485.205","39816.141","13887.837","28849.05"
"1823.372","3105.538","1449.227","39665.519","13405.871","29277.797"
"1860.494","3105.024","1413.127","39505.659","12929.941","29700.611"
"1897.361","3103.799","1376.923","39336.493","12463.878","30117.013"
"1933.968","3101.864","1340.595","39158.293","12007.769","30526.917"
"1970.276","3099.221","1304.209","38970.93","11566.041","30930.269"
"2006.278","3095.868","1267.791","38774.656","11137.636","31327.053"
"2041.936","3091.808","1231.371","38569.276","10726.114","31717.29"
"2077.24","3087.04","1195.03","38354.945","10333.791","32100.612"
"2112.183","3081.566","1158.802","38131.552","9963.231","32476.979"
"2146.758","3075.386","1122.779","37899.456","9617.235","32846.39"
"2180.964","3068.505","1086.956","37658.482","9298.818","33208.488"
"2214.77","3060.929","1051.388","37408.859","9011.158","33562.823"
"2248.17","3052.654","1016.191","37150.729","8757.518","33909.618"
"2281.133","3043.69","981.434","36883.884","8541.133","34248.893"
"2313.678","3034.033","947.198","36608.575","8365.065","34580.354"
"2345.781","3023.692","913.57","36324.816","8234.149","34903.967"
"2377.438","3012.665","880.654","36032.821","8146.368","35219.74"
"2408.65","3000.951","848.564","35732.388","8107.519","35527.392"
"2439.392","2988.558","817.502","35423.839","8116.169","35827.2"
"2469.637","2975.487","787.616","35107.223","8172.164","36118.673"
"2499.402","2961.743","758.993","34782.824","8276.627","36401.709"
"2528.665","2947.329","731.977","34450.635","8423.52","36676.546"
"2557.401","2932.252","706.689","34110.693","8612.572","36943.026"
"2585.625","2916.513","683.344","33763.293","8842.929","37200.902"
"2613.319","2900.119","662.175","33408.414","9109.397","37450.379"
"2640.48","2883.072","643.513","33046.074","9408.716","37691.052"
"2667.11","2865.38","627.502","32676.335","9737.644","37923.059"
"2693.193","2847.044","614.369","32299.554","10091.288","38146.223"
"2718.728","2828.073","604.42","31915.731","10470.204","38360.521"
"2743.679","2808.467","597.722","31524.907","10869.942","38565.742"
"2768.071","2788.236","594.503","31127.452","11288.028","38762.038"
"2791.878","2767.372","594.718","30723.344","11722.234","38949.31"
"2815.112","2745.901","598.476","30312.604","12169.106","39127.584"
"2837.746","2723.821","605.713","29895.284","12626.917","39296.519"
"2859.772","2701.143","616.307","29471.817","13095.485","39456.339"
"2881.205","2677.865","629.984","29041.845","13572.114","39607.027"
"2902.02","2653.99","646.741","28605.897","14056.859","39748.288"
"2922.214","2629.531","666.15","28164.419","14547.433","39880.305"
"2941.768","2604.49","688.068","27716.597","15042.896","40002.915"
"2960.708","2578.882","712.164","27263.918","15542.417","40116.048"
"2979.018","2552.706","738.298","26805.452","16045.265","40219.685"
"2996.671","2525.966","766.163","26342.277","16550.798","40313.859"
"3013.681","2498.681","795.642","25873.926","17058.452","40398.512"
"3030.043","2470.854","826.468","25400.536","17566.747","40473.633"
"3045.748","2442.501","858.554","24922.771","18075.205","40539.26"
"3060.782","2413.625","891.673","24440.716","18583.402","40595.242"
"3075.149","2384.245","925.695","23954.488","19091.869","40641.653"
"3088.845","2354.36","960.502","23464.785","19598.599","40678.473"
"3101.858","2323.959","995.99","22971.11","20104.085","40705.751"
"3114.186","2293.086","1032.068","22474.263","20608.092","40723.451"
"3125.827","2261.742","1068.653","21974.38","21110.421","40731.563"
"3136.786","2229.949","1105.675","21472.267","21610.138","40730.032"
"3147.061","2197.691","1143.014","20967.378","22107.031","40718.789"
"3156.645","2165.014","1180.614","20459.953","22600.926","40697.83"
"3165.536","2131.897","1218.477","19950.263","23090.963","40667.178"
"3173.727","2098.389","1256.51","19439.352","23577.629","40626.948"
"3181.216","2064.446","1294.623","18927.485","24060.849","40577.164"
"3188.005","2030.125","1332.829","18414.971","24539.261","40517.796"
"3194.098","1995.428","1371.097","17902.986","25013.925","40448.87"
"3199.489","1960.361","1409.355","17391.012","25483.617","40370.436"
"3204.175","1924.955","1447.577","16879.501","25948.78","40282.474"
"3208.149","1889.19","1485.741","16369.89","26408.803","40185.012"
"3211.411","1853.104","1523.827","15862.705","26864.161","40078.13"
"3213.965","1816.706","1561.777","15358.547","27314.338","39961.811"
"3215.811","1780.033","1599.572","14857.047","27758.746","39836.092"
"3216.954","1743.094","1637.198","14361.194","28197.793","39701.076"
"3217.389","1705.9","1674.641","13870.71","28630.986","39556.751"
"3217.114","1668.491","1711.852","13386.591","29058.263","39403.187"
"3216.127","1630.88","1748.855","12911.209","29479.099","39240.289"
"3214.428","1593.078","1785.608","12444.55","29893.859","39068.241"
"3212.023","1555.1","1822.103","11989.415","30302.115","38887.138"
"3208.915","1516.963","1858.299","11546.036","30703.816","38696.864"
"3205.1","1478.724","1894.187","11117.719","31098.951","38497.625"
"3200.576","1440.401","1929.759","10706.563","31487.543","38289.538"
"3195.35","1402.053","1965.01","10313.279","31868.797","38072.465"
"3189.422","1363.663","1999.907","9943.758","32242.962","37846.722"
"3182.791","1325.3","2034.442","9597.38","32610.043","37612.105"
"3175.461","1286.949","2068.584","9278.908","32969.687","37368.806"
"3167.436","1248.69","2102.351","8993.436","33322.231","37116.697"
"3158.718","1210.562","2135.718","8740.402","33667.043","36856.206"
"3149.304","1172.654","2168.68","8526.988","34004.013","36587.135"
"3139.196","1134.962","2201.211","8354.259","34333.432","36309.891"
"3128.398","1097.592","2233.306","8224.909","34655.063","36024.206"
"3116.911","1060.605","2264.939","8141.096","34968.921","35730.154"
"3104.731","1024.067","2296.127","8104.285","35274.401","35428.017"
"3091.866","987.996","2326.85","8115.128","35571.965","35117.81"
"3078.321","952.539","2357.106","8175.565","35861.447","34799.779"
"3064.092","917.862","2386.875","8280.212","36142.283","34473.884"
"3049.192","884.007","2416.133","8431.5","36414.874","34140.131"
"3033.632","851.099","2444.874","8624.838","36678.782","33798.565"
"3017.415","819.428","2473.094","8857.327","36934.185","33449.496"
"3000.534","789.001","2500.791","9125.806","37180.899","33092.684"
"2983.001","760.074","2527.95","9427.003","37418.916","32728.539"
"2964.824","732.843","2554.568","9757.676","37648.273","32357.386"
"2946.004","707.522","2580.628","10114.703","37868.806","31979.195"
"2926.541","684.339","2606.126","10495.155","38080.261","31593.98"
"2906.447","663.437","2631.064","10894.687","38282.995","31201.788"
"2885.731","645.252","2655.427","11312.494","38476.56","30803.005"
"2864.38","629.924","2679.215","11746.356","38661.015","30397.62"
"2842.411","617.675","2702.414","12194.291","38836.396","29985.341"
"2819.834","608.697","2725.023","12653.135","39002.584","29567.029"
"2796.639","603.139","2747.028","13122.726","39159.764","29142.654"
"2772.843","601.096","2768.427","13600.385","39307.741","28712.221"
"2748.463","602.708","2789.221","14084.924","39446.274","28275.396"
"2723.485","607.837","2809.387","14575.288","39575.553","27833.154"
"2697.944","616.388","2828.932","15070.546","39695.432","27385.076"
"2671.837","628.107","2847.86","15569.878","39806.015","26931.721"
"2645.166","643.011","2866.152","16072.564","39907.292","26473.137"
"2617.945","660.676","2883.806","16577.971","39999.158","26009.408"
"2590.163","681.06","2900.82","17084.521","40081.562","25540.649"
"2561.856","703.728","2917.186","17591.688","40154.502","25067.969"
"2533.006","728.536","2932.905","18099.001","40217.901","24590.817"
"2503.637","755.253","2947.967","18606.979","40271.712","24109.286"
"2473.752","783.666","2962.372","19114.42","40315.941","23622.966"
"2443.373","813.496","2976.103","19621.011","40350.538","23133.236"
"2412.5","844.57","2989.17","20125.632","40375.565","22640.181"
"2381.137","876.73","3001.556","20628.801","40390.998","22143.318"
"2349.291","909.835","3013.261","21129.53","40396.839","21644.141"
"2316.989","943.83","3024.289","21628.365","40393.126","21141.449"
"2284.255","978.469","3034.628","22123.684","40379.808","20636.893"
"2251.087","1013.72","3044.274","22616.699","40356.873","20129.94"
"2217.466","1049.498","3053.234","23105.946","40324.388","19621.601"
"2183.427","1085.667","3061.496","23591.225","40282.328","19112.121"
"2148.997","1122.162","3069.059","24073.048","40230.626","18601.785"
"2114.178","1158.923","3075.92","24550.726","40169.301","18090.925"
"2078.952","1195.899","3082.077","25024.155","40098.508","17579.918"
"2043.38","1232.994","3087.535","25492.635","40018.286","17070.071"
"2007.465","1270.216","3092.289","25956.015","39928.509","16561.814"
"1971.186","1307.481","3096.334","26415.359","39829.349","16054.694"
"1934.583","1344.759","3099.672","26869.656","39720.748","15549.32"
"1897.693","1382.02","3102.301","27318.282","39602.702","15048.436"
"1860.521","1419.242","3104.217","27761.09","39475.259","14550.6"
"1823.073","1456.359","3105.421","28197.965","39338.533","14057.786"
"1785.329","1493.351","3105.917","28629.35","39192.55","13570.933"
"1747.369","1530.2","3105.703","29054.814","39037.18","13092.334"
"1709.202","1566.852","3104.775","29474.345","38872.564","12623.209"
"1670.838","1603.328","3103.135","29887.48","38698.706","12163.612"
"1632.289","1639.545","3100.785","30294.149","38515.659","11716.483"
"1593.571","1675.521","3097.725","30693.854","38323.589","11283.608"
"1554.7","1711.249","3093.951","31086.915","38122.502","10865.465"
"1515.737","1746.687","3089.468","31473.372","37912.529","10465.822"
"1476.657","1781.827","3084.278","31852.448","37693.542","10087.165"
"1437.571","1816.661","3078.383","32224.407","37465.876","9732.224"
"1398.455","1851.154","3071.779","32589.271","37229.338","9403.953"
"1359.38","1885.267","3064.473","32946.705","36984.135","9105.488"
"1320.326","1919.021","3056.468","33296.673","36730.27","8840.08"
"1281.376","1952.412","3047.768","33639.181","36467.789","8610.992"
"1242.565","1985.384","3038.37","33974.275","36197.056","8421.364"
"1203.878","2017.955","3028.282","34301.326","35917.636","8274.052"
"1165.475","2050.097","3017.498","34620.531","35630.017","8171.449"
"1127.346","2081.805","3006.026","34931.584","35333.982","8115.318"
"1089.611","2113.078","2993.872","35234.749","35029.831","8108.816"
"1052.204","2143.891","2981.034","35529.826","34717.774","8149.906"
"1015.398","2174.218","2967.519","35816.521","34397.558","8235.7"
"979.138","2204.075","2953.325","36095.063","34069.499","8368.941"
"943.587","2233.44","2938.457","36364.971","33733.616","8545.258"
"908.775","2262.292","2922.924","36626.69","33390.19","8761.912"
"874.978","2290.645","2906.733","36879.863","33038.957","9015.827"
"842.25","2318.484","2889.885","37124.179","32680.536","9305.674"
"810.654","2345.788","2872.386","37359.763","32314.34","9624.374"
"780.536","2372.553","2854.236","37586.67","31941.111","9970.644"
"751.991","2398.76","2835.437","37804.753","31560.838","10341.47"
"725.222","2424.423","2816.002","38014.017","31173.548","10734.051"
"700.45","2449.511","2795.933","38214.281","30779.6","11145.828"
"678.013","2474.036","2775.242","38405.722","30378.66","11572.947"
"658.157","2497.987","2753.939","38588.053","29971.185","12014.879"
"640.904","2521.346","2732.022","38761.179","29557.547","12469.776"
"626.711","2544.112","2709.492","38925.254","29137.016","12934.627"
"615.792","2566.284","2686.355","39080.037","28710.544","13408.018"
"608.203","2587.852","2662.626","39225.432","28278.154","13889.972"
"604.071","2608.798","2638.32","39361.576","27839.903","14378.143"
"603.461","2629.12","2613.437","39488.448","27395.882","14871.554"
"606.5","2648.831","2587.989","39605.938","26947.035","15369.342"
"613.004","2667.9","2561.977","39714.003","26492.421","15870.75"
"622.853","2686.331","2535.404","39812.499","26032.67","16375.112"
"635.995","2704.115","2508.285","39901.486","25567.878","16880.806"
"651.989","2721.263","2480.623","39980.936","25099.126","17388.285"
"670.721","2737.748","2452.422","40050.866","24624.868","17896.135"
"692.057","2753.584","2423.703","40111.22","24146.428","18404.864"
"715.539","2768.758","2394.483","40161.966","23664.445","18913.24"
"741.038","2783.27","2364.761","40203.128","23178.405","19420.042"
"768.331","2797.12","2334.54","40234.677","22689.048","19925.768"
"797.21","2810.304","2303.839","40256.591","22195.884","20430.172"
"827.399","2822.813","2272.661","40268.899","21699.758","20933.05"
"858.815","2834.638","2240.991","40271.601","21201.474","21433.451"
"891.225","2845.781","2208.878","40264.682","20700.481","21931.157"
"924.575","2856.239","2176.342","40248.18","20197.014","22425.986"
"958.593","2866.006","2143.362","40222.121","19692.056","22917.791"
"993.25","2875.081","2109.946","40186.442","19185.835","23405.75"
"1028.454","2883.457","2076.145","40141.137","18677.851","23890.366"
"1064.126","2891.142","2041.936","40086.366","18170.086","24370.921"
"1100.128","2898.13","2007.35","40022.131","17662.004","24846.642"
"1136.462","2904.421","1972.392","39948.423","17154.016","25317.962"
"1173.014","2910.01","1937.069","39865.09","16646.584","25784.82"
"1209.675","2914.89","1901.391","39772.256","16141.168","26246.591"
"1246.458","2919.064","1865.417","39669.839","15638.311","26703.749"
"1283.326","2922.531","1829.126","39557.945","15137.618","27155.767"
"1320.195","2925.297","1792.528","39436.587","14641.947","27602.042"
"1357.033","2927.357","1755.69","39305.827","14150.979","28042.983"
"1393.814","2928.708","1718.559","39165.801","13665.63","28478.081"
"1430.515","2929.349","1681.213","39016.554","13186.935","28907.269"
"1467.069","2929.282","1643.659","38857.966","12717.329","29330.513"
"1503.502","2928.506","1605.878","38690.197","12256.84","29747.321"
"1539.712","2927.022","1567.921","38513.266","11806.962","30158.079"
"1575.721","2924.831","1529.839","38327.299","11372.263","30562.394"
"1611.519","2921.935","1491.612","38132.264","10951.733","30959.788"
"1647.097","2918.334","1453.334","37928.181","10547.484","31350.586"
"1682.368","2914.029","1414.946","37715.117","10165.146","31734.409"
"1717.355","2909.018","1376.514","37493.365","9804.043","32111.635"
"1752.053","2903.311","1338.107","37262.699","9468.757","32481.571"
"1786.383","2896.907","1299.751","37023.184","9162.373","32844.114"
"1820.367","2889.805","1261.433","36775.045","8890.036","33199.59"
"1854.0","2882.006","1223.283","36518.295","8651.151","33547.731"
"1887.279","2873.516","1185.34","36253.123","8450.834","33888.18"
"1920.17","2864.329","1147.546","35979.353","8292.027","34220.855"
"1952.638","2854.451","1110.059","35697.43","8179.381","34545.713"
"1984.673","2843.886","1072.935","35407.104","8112.736","34862.755"
"2016.301","2832.63","1036.239","35108.637","8093.28","35171.691"
"2047.494","2820.696","999.984","34801.852","8121.365","35472.464"
"2078.223","2808.083","964.378","34487.3","8198.62","35765.383"
"2108.483","2794.796","929.449","34164.922","8319.409","36049.695"
"2138.271","2780.833","895.371","33834.502","8485.906","36325.793"
"2167.56","2766.197","862.196","33496.632","8693.368","36593.215"
"2196.347","2750.896","830.058","33151.239","8940.781","36852.129"
"2224.628","2734.933","799.186","32798.064","9220.98","37102.329"
"2252.405","2718.318","769.749","32437.497","9534.539","37343.792"
"2279.634","2701.058","741.94","32069.845","9876.352","37576.538"
"2306.331","2683.146","715.964","31695.062","10241.633","37800.386"
"2332.497","2664.602","691.956","31312.867","10629.304","38015.306"
"2358.093","2645.425","670.335","30923.714","11036.749","38221.318"
"2383.134","2625.615","651.25","30527.675","11461.596","38418.262"
"2407.581","2605.185","634.843","30125.169","11901.719","38606.107"
"2431.467","2584.135","621.44","29716.529","12353.78","38784.875"
"2454.762","2562.479","611.35","29301.003","12817.526","38954.633"
"2477.463","2540.215","604.636","28879.501","13290.128","39115.102"
"2499.572","2517.358","601.412","28451.65","13770.296","39266.347"
"2521.073","2493.897","601.735","28018.354","14256.881","39408.253"
"2541.965","2469.873","605.596","27579.158","14751.269","39540.794"
"2562.235","2445.256","612.92","27134.153","15249.114","39663.824"
"2581.88","2420.068","623.579","26683.465","15750.731","39777.433"
"2600.901","2394.325","637.393","26228.123","16255.426","39881.593"
"2619.287","2368.028","654.15","25767.625","16762.59","39976.185"
"2637.037","2341.196","673.617","25302.072","17271.691","40061.284"
"2654.141","2313.828","695.55","24832.082","17781.286","40136.752"
"2670.597","2285.943","719.707","24357.705","18290.92","40202.735"
"2686.393","2257.525","745.766","23878.505","18800.188","40259.228"
"2701.527","2228.598","773.597","23395.244","19308.735","40306.107"
"2716.0","2199.2","802.996","22908.632","19817.116","40343.375"
"2729.791","2169.292","833.7","22418.16","20324.302","40371.127"
"2742.917","2138.903","865.545","21924.038","20829.252","40389.323"
"2755.367","2108.057","898.385","21427.756","21332.489","40397.95"
"2767.139","2076.757","932.09","20928.746","21833.092","40397.031"
"2778.225","2045.046","966.544","20427.217","22330.111","40386.571"
"2788.625","2012.861","1001.58","19924.117","22824.735","40366.559"
"2798.329","1980.281","1037.171","19418.914","23315.51","40336.955"
"2807.335","1947.305","1073.179","18912.684","23802.919","40297.77"
"2815.644","1913.938","1109.591","18404.925","24286.22","40249.021"
"2823.262","1880.163","1146.291","17897.665","24765.922","40190.716"
"2830.18","1846.041","1183.225","17390.37","25241.385","40122.955"
"2836.395","1811.576","1220.293","16883.469","25711.905","40045.66"
"2841.905","1776.801","1257.451","16378.368","26177.922","39958.822"
"2846.708","1741.694","1294.711","15875.57","26638.827","39862.591"
"2850.802","1706.294","1331.993","15374.655","27094.518","39756.893"
"2854.19","1670.61","1369.269","14877.357","27544.925","39641.707"
"2856.872","1634.654","1406.512","14384.43","27989.462","39517.062"
"2858.847","1598.469","1443.657","13896.73","28428.536","39383.056"
"2860.11","1562.066","1480.683","13415.23","28861.659","39239.649"
"2860.663","1525.46","1517.57","12942.27","29288.769","39087.085"
"2860.508","1488.666","1554.302","12476.527","29709.843","38925.262"
"2859.645","1451.74","1590.827","12022.084","30124.407","38754.406"
"2858.071","1414.734","1627.131","11580.571","30532.379","38574.351"
"2855.786","1377.59","1663.201","11152.346","30933.711","38385.182"
"2852.795","1340.454","1699.027","10739.412","31328.393","38187.17"
"2849.095","1303.263","1734.568","10347.221","31716.452","37980.128"
"2844.684","1266.049","1769.813","9975.042","32097.103","37764.138"
"2839.566","1228.935","1804.723","9627.321","32470.597","37539.517"
"2833.745","1191.908","1839.318","9307.063","32836.941","37306.05"
"2827.217","1155.056","1873.566","9017.44","33195.791","37063.925"
"2819.994","1118.426","1907.43","8761.717","33547.1","36813.009"
"2812.08","1082.014","1940.932","8543.142","33890.86","36553.723"
"2803.478","1045.99","1974.04","8364.802","34227.106","36285.864"
"2794.184","1010.361","2006.724","8229.456","34555.558","36009.832"
"2784.198","975.203","2039.003","8139.356","34876.195","35725.355"
"2773.524","940.599","2070.852","8096.084","35188.701","35432.498"
"2762.172","906.775","2102.241","8100.422","35492.997","35131.707"
"2750.148","873.706","2133.191","8154.447","35789.37","34822.497"
"2737.452","841.586","2163.653","8252.896","36077.663","34505.436"
"2724.076","810.553","2193.67","8398.317","36357.626","34180.482"
"2710.024","780.841","2223.201","8586.201","36629.215","33847.635"
"2695.316","752.547","2252.223","8813.708","36892.432","33506.936"
"2679.942","725.863","2280.752","9077.706","37147.045","33158.696"
"2663.922","701.086","2308.769","9374.938","37393.001","32802.9"
"2647.245","678.353","2336.253","9702.151","37630.297","32439.577"
"2629.924","657.896","2363.2","10056.206","37858.973","32068.794"
"2611.968","640.151","2389.608","10434.142","38078.872","31690.927"
"2593.368","625.159","2415.479","10831.572","38289.746","31305.987"
"2574.148","613.138","2440.78","11247.666","38491.95","30914.023"
"2554.305","604.487","2465.505","11680.169","38685.27","30515.123"
"2533.839","599.146","2489.669","12127.066","38869.693","30109.725"
"2512.752","597.426","2513.244","12585.146","39044.837","29698.182"
"2491.06","599.147","2536.226","13054.229","39210.899","29280.09"
"2468.766","604.386","2558.614","13531.6","39367.818","28855.549"
"2445.885","613.052","2580.396","14016.042","39515.635","28425.06"
"2422.417","624.999","2601.57","14506.479","39654.074","27988.662"
"2398.366","640.035","2622.123","15001.958","39783.151","27546.433"
"2373.763","657.943","2642.053","15502.782","39902.909","27098.481"
"2348.575","678.388","2661.349","16006.029","40013.28","26645.793"
"2322.843","701.226","2680.007","16512.085","40114.259","26187.861"
"2296.58","726.219","2698.03","17020.384","40205.892","25724.769"
"2269.753","753.05","2715.41","17530.429","40287.997","25256.634"
"2242.406","781.593","2732.134","18040.825","40360.558","24784.092"
"2214.539","811.572","2748.213","18551.145","40423.502","24307.208"
"2186.158","842.887","2763.632","19061.014","40476.902","23826.08"
"2157.303","875.305","2778.375","19570.101","40520.803","23340.837"
"2127.933","908.756","2792.459","20078.121","40555.159","22851.639"
"2098.099","942.973","2805.875","20584.832","40580.03","22359.264"
